更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社レクシス,ITコンサルティング,3,■事業内容：各種業務システムのコンサルティング及び受託開発、ERP、CRM、MES、PLM等、業務パッケージ導入のコンサルティング及びシステム開発、オープン系及びWeb系システムの開発、運用、IoT／AI／組込み系システムの開発、ソフトウェアパッケージの開発・販売,大阪府大阪市福島区福島7-15-26大阪YMビル9階,1991,,61,10百万円,http://www.rexis.co.jp/,,
2024-07-01,アイスペック・ビジネスブレイン株式会社,システムインテグレータ（SIer）,2,■事業内容：ソフトウェア開発、組込みシステム開発、Webシステム開発、アプリ開発、Pepper開発、ERPソリューション開発、インフラシステム開発、Webサイト作成、エンジニアの人材派遣・業務請負、IT技術の導入コンサルティング,大阪府大阪市中央区北久宝寺町3-3-1心斎橋モリセビル4F,1999,31.0,75,50百万円,http://www.isbb-jp.com/,,
2024-08-01,株式会社とら,システムインテグレータ（SIer）,2,【デザインとシステム開発でお客様の悩みを一緒に解決/大阪の人情が息づく「おせっかい」な社風】■事業内容： 1970年にデザイン事務所として創業し、以来「伝えたい」を「伝わる」にする広告デザインを行ってきました。また、1989年にシステム開発部門を開設し、クラウドサービス「カナルス」の開発・運用を行っています。（1）デザイン…カタログ製作、パンフレット制作、販促ツール制作、パネル・ポスター制作、ロゴ制作、インフォグラフィック制作、Webサイト制作、UI設計（2）システム…クラウド型人材マネジメント業務支援システム「カナルス」他,大阪府大阪市中央区北浜東1-26大阪日精ビルディング2F,1970,,34,10百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社ネットアシスト,システムインテグレータ（SIer）,5,"■事業内容：当社は2000年6月、大阪にてIT業界を中心にさまざまな事業フィールドで活躍する企業体「ソウテングループ」の技術部門が分社・独立して創業しました。当初はレンタルサーバー事業からのスタートでした。現在は本社を東京に移し、サーバーやネットワークの構築・監視・保守運用サービスを中心に、セキュリティサービス、ドメインやSSL証明書の取得サービスなどを行っています。我々が所属する「ソウテングループ」はWeb制作・SEO・広告代理店・CGデザイン・アプリ開発など、IT関連企業を中心とした36社、約1,100人からなる企業集団です。",東京都豊島区南池袋3-13-5池袋サザンプレイス7F,2000,28.0,32,30百万円,http://www.netassist.ne.jp,,
2024-08-01,NCD株式会社,システムインテグレータ（SIer）,78,■事業内容：（1）システムインテグレーション事業（2）サポート＆サービス事業（3）パーキングサービス事業,東京都品川区西五反田4-32-1東京日産西五反田ビル,1967,38.5,1348,438百万円,http://www.ncd.co.jp/,,スタンダード市場
2024-07-01,株式会社ユークス,ベンダ（ハードウェア・ソフトウェア）,19,■事業内容：・Switch、PS5/4、Xbox Series X/S、Xbox One等の家庭用ゲームソフトの企画開発、販売・ソーシャルゲーム、スマホアプリの企画開発・ARライブエンタテインメント事業・遊技機液晶表示の企画開発 など,大阪府堺市戎島町4-45-1ポルタスセンタービル16F,1993,38.0,209,412百万円,http://www.yukes.co.jp/,,スタンダード市場
2024-08-01,株式会社アイ・エス・ビー,システムインテグレータ（SIer）,41,■概要同社は1970年に、ソフトウェア開発を行うベンチャーとして生まれました。現在ではモバイルコンピューティングシステムサービスを中心に、流通・製造、金融、医療・介護、官庁・自治体、放送、アウトソーシング等、各分野で培ったコア技術とサービス・ノウハウを融合した統合ソリューションの提供により、お客様の真のITニーズに応えることができる「ITソリューションパートナー」を目指しています。2015年3月には東証プライム上場を果たし、国内外に対して更なる成長を計画しております。,東京都品川区大崎5-1-11住友生命五反田ビル,1970,37.8,2482,"2,378百万円",http://www.isb.co.jp/,,プライム市場
2024-08-01,株式会社 キューブシステム,システムインテグレータ（SIer）,32,■企業概要:東証プライム上場。流通、金融、通信、教育分野に強みを持つ独立系システムインテグレータ。経営状況の透明性と会社に頼らない社員の教育に力をいれ、強固な経営を実現しています。,東京都品川区大崎2-11-1大崎ウィズタワー,1972,32.6,952,"1,400百万円",https://www.cubesystem.co.jp,,プライム市場
2024-06-01,カチシステムプロダクツ株式会社,システムインテグレータ（SIer）,5,■企業概要：カチシステムプロダクツは創業以来「開発」と「管理」を二本柱とし、コンピュータシステムに関する総合的なサービスを提供しています。・独立系企業ですが、創業時から某大手情報通信企業と強固な信頼関係を築いる企業です。■事業内容：「トータル情報サービス」を銘打つ当社は、コンサルティングから構築・開発・運用・保守、そして改善・検討まで、顧客の要望を叶えるために一貫したサービス提供をしています。,東京都品川区東五反田2-7-18SOWA五反田ビル3F,1979,34.0,272,48百万円,http://www.knet.co.jp/,,
2024-07-01,株式会社的,ベンダ（ハードウェア・ソフトウェア）,5,■事業内容：情報通信機器、電子計算機ならびにこれらに関する各種システム／ソフトウェアの設計・開発・制作・販売事業,東京都品川区東大井5-26-22エクシズビル4F,1997,43.0,23,25百万円,https://www.mato.co.jp/,,
2024-08-01,株式会社オプロ,ベンダ（ハードウェア・ソフトウェア）,2,◆事業内容BtoB向けクラウドサービス、ソフトウェアを多彩に展開しています。クラウドサービス、オンプレ、デバイスなど外部システムと連携することで新しい価値を創造するサービス群を提供しています。・ドキュメント（帳票）を自由に出力できる「OPROARTS」 ・クラウド型販売管理システム「ソアスク」・リアルタイム情報共有スマートフォンアプリ「AppsME」 ・国内実績No.1エンジン搭載クラウド型ワークフロー「AppsWF」などの多彩なサービスラインナップがあり、今後も続々と新しいサービスをリリースする予定です。,東京都中央区京橋2-14-1兼松ビルディング6F,1997,32.0,87,98百万円,http://www.opro.net/,,
2024-07-01,アイティシージャパン株式会社,システムインテグレータ（SIer）,9,■企業概要鉄道会社、NGO団体、航空会社等の大手クライアントと30年間以上100％直請けで取り引き。プランニングからシステム構築、システム保守・運用、業務オペレーションに至るまでトータルでお客様のビジネスをサポートしている少数精鋭・堅実経営の独立系SIerです。,東京都品川区南大井6-12-10ITCビル,1981,33.0,55,22百万円,https://itcjapan.com/index.php,,
2024-06-01,株式会社エー・アール・シー,システムインテグレータ（SIer）,1,■サーバー・クライアント構築サーバー設計・構築、保守・運用、クライアント構築、キッティング■ネットワーク構築ネットワーク設計・構築・保守・運用■ネットワーク工事・施工ネットワークラック構築、ラック内配線・整線、LANケーブル配線、光ケーブル配線・融着、無線AP設置■ソフトウェア開発■教育事業資格取得研修、ICT教育推進サポート、開発技術研修■プロダクト事業,東京都品川区東大井5-11-2 K－11ビル2F・3F,1980,35.0,249,"7,000万円",https://www.arcjp.com/,代表取締役 太田 貴之,
2024-08-01,株式会社ブール・ジャパン,システムインテグレータ（SIer）,2,■ITソリューション事業コンサルティングから開発、検証、運用、サポートまで一貫したソリューションを提供【許認可等】プライバシーマーク認定番号 第21000900号ISMS認証登録 JIS Q 27001:2014【所属団体】スマートIoT推進フォーラム一般社団法人 IT検証産業協会（IVIA）モバイルコンピューティング推進コンソーシアム（MCPC）東京商工会議所,■本社／東京都新宿区■名古屋／愛知県名古屋市西区■大阪／大阪府大阪市北区■神戸／兵庫県神戸市中央区■福岡／福岡県福岡市博多区,1992,35.0,,"8,000万円","Failed to retrieve page, status code: 410",代表取締役社長 西浦 公二,
2024-08-01,日興ビジネスサポート株式会社,システムインテグレータ（SIer）,5,■事業内容：・労働者派遣事業・電気通信機器およびシステムの販売・PCおよび周辺機器の保守請負・ソフトウェア開発支援,東京都品川区南品川2-4-1品川YMDビル6F,1975,41.0,110,40百万円,http://www.nbs-ndtc.co.jp/,,
2024-08-01,株式会社ファイン,ベンダ（ハードウェア・ソフトウェア）,2,-----私たちはこんな事業をしています-----1）ゲームアプリやスマホ向けコンテンツの制作 2）ネットワークゲームサーバ開発保守3）アミューズメント向けコンテンツ4）Webサイト制作・・・等々ファインは様々な事業に取り組んでいます。業界大手メーカー様を主要取引先に持つため、誰もが知る有名タイトルを手掛けられる点も大きな特徴です。今後も創造力を活かし、世界中の誰もが楽しめるゲーム作りやコンテンツ制作を目指します。詳細はHPをご覧ください。https://www.fine-net.com/,大阪府堺市堺区戎島町4-45-1ポルタスセンタービル10F,1999,33.0,58,10百万円,https://www.fine-net.com,,
2024-08-01,株式会社エイジング,システムインテグレータ（SIer）,2,■事業内容： ・ポータルシステム全般に関するコンサルティング・「Liferay」プロダクトに関するコンサルティング、デベロップメント（開発）、保守・サポート業務・Webシステム及び業務アプリケーション開発・DXソリューションサービス ■ビジョン： 株式会社エイジングは、以下の4つを企業理念として標榜しています。・IT企業として、「深く技術を探求」していきます。・ITを駆使して、「人々や企業をサポート」していきます。・IT業界の枠を超え、「斬新な発想」を持ち続けます。・すべての人々に「笑顔を提供できる企業」であり続けます。,東京都港区新橋2-2-9,1986,,52,30百万円,https://www.azing.co.jp/,,
2024-08-01,株式会社コムネットシステム,ベンダ（ハードウェア・ソフトウェア）,9,■概要：ITインフラやセキュリティ分野において、幅広い経験と実績を持ち、顧客企業のニーズに柔軟かつ迅速に対応できるサービスを提供しています。MALUTOのような画期的なサブスクリプションサービスも展開しており、お客様のITインフラ運用を効率的にサポートしています。私たちと一緒に働くことで、最新の技術やトレンドに触れる機会が多く、自身のスキルや知識を向上させることができます。また、お客様と密接にコミュニケーションをとりながら、そのニーズに応じた最適なソリューションを提案することで、お客様のビジネス成功に貢献できるやりがいを感じることができます。,東京都目黒区上目黒2-9-1中目黒GS第1ビル4F,1995,35.0,32,10百万円,http://www.comnetsystem.co.jp/,,
2024-06-01,株式会社アイエステクノポート,システムインテグレータ（SIer）,3,■事業内容：・IBM i搭載PowerSystems（System i、i5、i Series、AS／400）パッケージ、ツールの開発及び販売・IBM製品の販売・アプリケーション、ソフトの開発及び販売・情報システム、コンサルティング・情報システム運用、保守・インターネット／イントラネット構築■ビジョン：パッケージソフトウェアによるお客さまIT課題解決と、社会貢献,東京都港区芝大門1-3-4ラウンドクロス芝大門8F,1990,43.0,17,10百万円,https://www.istechnoport.com/,,
2024-07-01,日本プロセス株式会社,システムインテグレータ（SIer）,21,主な事業内容ソフトウェアの設計・製作・テスト・検証・自動車の自動運転、先進運転支援、EV、車載情報システムの開発・半導体記憶装置、鉄道自動券売機、IoT建設機械などの組込システム開発・衛星画像システム、画像解析システム、危機管理システム、地理情報システムの開発・新幹線・在来線鉄道運行管理システム、追跡制御システムの開発・発電所監視・制御システム、電力制御システムの開発・クラウド（プライベート、パブリック）環境でのシステム構築、開発・鉄道事業者向けエンジニアリングサービス・システムの保守・運用サービス,東京都品川区大崎1-11-1ゲートシティ大崎ウエストタワー22F,1967,38.0,648,"1,487百万円",https://www.jpd.co.jp/,,スタンダード市場
2024-08-01,ユニインフォーメーション株式会社,ベンダ（ハードウェア・ソフトウェア）,3,■当社の特徴：当社は1982年の設立以来、どの資本系列にも属さない独立系ソフトウェアハウスとして、事務計算分野から制御システム分野まで顧客の要求にこたえられる技術力を蓄積してきました。モットーである「誠実・熱意・工夫」を常に意識し、顧客より信頼される会社として、他社には真似のできない社風を築いています。,東京都大田区蒲田5-28-4ECS第27ビル7F,1982,42.0,253,43百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,アステツク株式会社,システムインテグレータ（SIer）,1,■企業概要：三菱重工業、パナソニック、三菱電機グループ等、大手メーカーを中心とした顧客に向けて制御系システム開発、アプリケーション開発を行っています。,大阪府吹田市豊津町2-30江坂ナックビル5F,1984,38.0,175,90百万円,https://www.astec-corp.co.jp/,,
2024-07-01,エム・ビー・エーインターナショナル株式会社,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容：（1）ビジネス・システム開発部…企業向けビジネス関連ソフトウェアの設計開発、アプリケーション企画開発、プロパー技術者の人材業務（ビジネス関連SE／プログラマー、ネットワークエンジニア、オペレーター）、システムのアウトソーシング業務、パソコン（機器類）のセッティング、ヘルプデスク／コールセンター／ユーザーサポート／データ入力、人材コンサルティング、オフショアエンジニア人材紹介・情報システム部…BP技術者の人材業務（ビジネス関連SE／PG、ネットワークエンジニア、オペレータ）、システムのアウトソーシング業務、人材コンサルティング,東京都世田谷区三宿1-8-19MBAビル,1987,26.9,46,50百万円,https://mba-international.jp/,,
2024-08-01,株式会社ヒューマンサイエンス,ベンダ（ハードウェア・ソフトウェア）,5,株式会社ヒューマンサイエンスの創業は1985年。マニュアル制作とシステム開発をメイン事業として展開してきた同社だが、蓄積したノウハウを生かし、海外ソフトやマニュアルの翻訳、eラーニングコンテンツの制作、アノテーション分野にも事業領域を拡大。高度な技術と長い歴史で蓄積されたノウハウを通じて、技術マニュアルのライティングや翻訳、eラーニングコンテンツ、システム開発を提供しています。,東京都新宿区西新宿2-7-1小田急第一生命ビル10F,1985,38.5,158,30百万円,http://www.science.co.jp/,,
2024-07-01,株式会社データサービス,システムインテグレータ（SIer）,6,■企業概要：当社は創業60年を迎えるICT（情報技術）サービス企業です。コンピュータがまだ日本で産業化するよりも前の1964年に設立、データ入力事業からスタートし、1970年代には、大型の汎用機を使った業務系アプリケーションソフトの開発をはじめ、その後オープン系といわれるソフトウェア開発へ移行。民間企業だけでなく官公庁・自治体からも信頼を頂いており、長きにわたって幅広い業界の様々なシステム構築を手掛けてきました。,東京都新宿区西新宿3-20-2東京オペラシティタワー26F,1964,41.4,293,50百万円,https://www.data-service.jp/,,
2024-08-01,株式会社NHKテクノロジーズ,システムインテグレータ（SIer）,21,■事業内容：4つの事業の柱のもと、これまで培ってきた高い専門技術力と全国ネットワーク力の統合効果を最大限に生かすことで、NHK業務への一元的な対応、4K・8K放送における先導的役割の発揮、ネット展開や情報セキュリティへの対応など、総合技術会社として期待される役割を的確に果たしていきます。（1）NHK業務を着実に推進（2）新たなメディア環境の変化への対応（3）NHKグループとの連携強化（4）社会や文化創造への貢献,東京都渋谷区神山町4-14第三共同ビル,1969,,2022,680百万円,https://www.nhk-tech.co.jp/,,
2024-07-01,株式会社ガウス,システムインテグレータ（SIer）,2,■事業内容：東京・渋谷に本社を置く、コンピュータソフトウェアの開発・販売を手掛ける会社です。ビルマネジメントシステム、ビルセキュリティシステムや学校事務システムなど幅広くシステム開発を行っています。具体的には三菱電機関係の最新ビル管理システム、ビルセキュリティシステムの開発に力を注いでいます。,東京都千代田区二番町4-3,1978,39.5,94,99百万円,https://www.gaws.co.jp,,
2024-08-01,株式会社ユー・エス・イー,システムインテグレータ（SIer）,16,AI■4つの事業分野＋1(1)SI事業：官公庁や民間企業向けシステムの構築と保守 ※直接の客様が半数以上(2)クラウドサービス事業：Salesforce等のクラウド製品を活用したサービスの構築と保守 ※ほとんどが直接のお客様(3)システム運用事業：納品後のシステムの運用・保守(4)ERP事業： PeopleSoft(人事・給与・会計システム)の構築と保守(+1)Charlotte：電子申請e-Gov連携ソリューションの提供及びサポート等,福岡県久留米市長門石2-10-58,1970,39.2,859,90百万円,https://www.use-ebisu.co.jp/,,
2024-07-01,株式会社ユーエスエス,ベンダ（ハードウェア・ソフトウェア）,4,■事業内容： 小売／卸売／金融業のシステム開発・運用■当社について：東京の虎ノ門にある小売・卸売・金融業界に強いシステム会社です。POSレジ・眼鏡・分析・基幹（販売管理）システム開発を中心としたソリューションサービスを提供しています。JAVA、PHP、C、PL/Ⅰ、Swift、VBA、Objective-C等の言語を利用した構築を得意とするエンジニアが多数在籍し、「現状調査・システム化計画等の上流案件」～「運用・保守等の下流案件」まで一環して行う会社です。,東京都渋谷区初台1-47-3,1975,,130,50百万円,https://uss.co.jp/,,
2024-06-01,株式会社ユリーカ,システムインテグレータ（SIer）,1,■事業内容 (1)システム開発(2)グローバルICTソリューションズ協同組合(3)エプソン販売代理店,長野県塩尻市大字広丘野村1688-1広丘ショッピングタウン GAZA 3F,1981,38.0,40,24百万円,http://viva-eureka.com/,,
2024-08-01,株式会社ピボット,ベンダ（ハードウェア・ソフトウェア）,4,■概要：通信/ネットワーク環境改善のトータルサポートを行います。■事業内容：法人ネットワーク構築、UTM/ゼロトラスト、無線LAN、ネットワークカメラ、保守メンテナンス、オフィス内装工事■特徴：設立31年目を迎える様々な商材を取り扱うマルチベンダーです。各メーカーとの連携やプロジェクト、協業なども展開しております。■就業環境：着実にスキルアップしていただける環境が揃っており、現場配属後も、教育業者との研修や入社後のパフォーマンスに合わせた案件のアサインなど、状況に合わせて業務に取り組んでいただくため、スキルや成果においても、無理なく業務を進めていただくことができる環境です。,東京都品川区西五反田8-3-6,1991,35.0,20,20百万円,https://pibot.co.jp/,,
2024-06-01,株式会社ソラテック,システムインテグレータ（SIer）,1,■企業概要：当社は1986年の設立以来、SES事業・SE事業を中心に30年以上にわたり着実に信頼と実績を築き上げております。ビッグデータ、AI、IoTが世界中で多用されるようになりITテクノロジーの役割は非常に重要です。NTTデータCCS社や東芝テックソリューションサービス社などの大手企業とも強固なつながりを持ち、今後もITテクノロジーの発展に寄与してまいります。,東京都渋谷区千駄ケ谷5-26-5代々木シティホームズ704,1986,44.0,29,20百万円,http://www.sola.co.jp/,,
2024-07-01,株式会社ケイウッド商会,ベンダ（ハードウェア・ソフトウェア）,1,■電力サポート事業（BPO事業）■パソコン（Windows、Mac）・プリンタ・コピー機などのOA機器販売■テレビ・デジタルカメラなどの家電販売■OA機器等の修理・メンテナンス保守業務■オフィス設計・オフィスレイアウト・オフィス移転業務■充電BOX製造販売,東京都渋谷区神宮前5-50-10 ぴゅあ1ビル2F,1981,,59,2000万円,http://www.kaywood.co.jp/power_support/,代表取締役 林 敏,
2024-08-01,あさかわシステムズ 株式会社,ベンダ（ハードウェア・ソフトウェア）,5,■概要：主に建設・工事業向け統合型業務管理システム（ERPソリューション/企業の財務会計システム/社内基幹システム）を開発・販売しています。建設・工事業界のコンサルティングからシステム開発及び保守まで、自社内で一貫したサービスを提供しています。その他、環境業界向けのシステムや、クラウド関連事業も手がけています。,大阪府泉佐野市りんくう往来北1SiSりんくうタワー,1984,38.0,85,64百万円,https://www.a-sk.co.jp/,,
2024-07-01,株式会社フライトソリューションズ,システムインテグレータ（SIer）,19,■事業概要：社名の「FLIGHT」に“常に飛躍し続ける会社を目指す”という想いを込め、新しい価値を見出すビジネスを創造し提供しています。1988年の創業より培ってきた技術力を武器に、自社製品の開発・販売・サポート、システムの受託開発などのサービスを展開しています。,東京都渋谷区恵比寿4-6-1,1988,,8,"1,205百万円",https://www.flight-hd.co.jp/,,スタンダード市場
2024-07-01,アイ．エム．サービス株式会社,システムインテグレータ（SIer）,3,■主な事業内容：1. 損害保険・共済システムのコンサルティング及び受託開発2. 少額短期保険パッケージの販売及び導入・運用保守3. 保険・共済事務業務受託4. 自治体システムのコンサルティング及びシステム導入、運用、保守5. コンピュータ機器販売6. コンピュータネットワークの設計構築・工事,東京都港区芝大門2-11-1富士ビル3F,1975,43.0,72,80百万円,https://imservice-net.jp/,,
2024-08-01,株式会社第一情報システムズ,システムインテグレータ（SIer）,15,■事業内容：(1)システムインテグレーション (2)ソフトウェア開発 (3)システム基盤（インフラ）構築 (4)システム運用管理,東京都渋谷区恵比寿西1-5-8,1972,35.0,798,300百万円,http://www.kkdis.co.jp/,,
2024-08-01,株式会社インフオーム,システムインテグレータ（SIer）,求人なし,,東京都千代田区鍛冶町2-9-17柴崎ビル 4Ｆ,1985,,,16 百万円,"Failed to retrieve page, status code: 410",代表取締役 村瀬 欣也,
2024-07-01,株式会社ユニケソフトウェアリサーチ,システムインテグレータ（SIer）,10,"■企業概要当社は、創業から40年近く、保険薬局や金融業界に向けて様々な製品やサービスを提供しています。現在は、2,000店舗以上に導入している弊社製品「P-CUBE n」をはじめとした自社ソフトウェア開発、金融業界向けの受託ソフト開発の2軸で事業を展開しております。2023年6月に、保険薬局向けシステムで国内最大のシェアを誇るEMシステムズグループの一員となることで、今まで以上にお客様のDX実現に向けて様々なソリューションを提供してまいります。",東京都港区芝大門2-10-12,1985,39.5,121,60百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社コミュニケーション・プランニング,システムインテグレータ（SIer）,2,XRソリューション事業位置情報ソリューション事業人事システムコンサルティング事業,東京都渋谷区広尾1-1-39 恵比寿プライムスクエアタワー8階,1978,,50,8000万円,https://www.cpnet.co.jp/,代表取締役社長 田嶋 範夫,
2024-07-01,東洋システム開発株式会社,システムインテグレータ（SIer）,8,≪富士通グループコアパートナー企業≫■事業内容：業務アプリケーション提案・設計・開発・運用支援／情報システム基盤構築提案・支援／自社パッケージソフト「らくらく電力」の企画、開発、運用サポート 等,東京都港区虎ノ門3-6-2第2秋山ビル3F,1973,39.0,83,100百万円,https://www.tsknet.co.jp,,
2024-07-01,株式会社ディアイスクエア,システムインテグレータ（SIer）,2,■企業概要IBMのソリューションプロバイダーとして20年以上の歴史を有する株式会社ダイゾーの情報システム事業部と、30年以上にわたってSIerとしての経験を蓄積してきたインテリジェントスクエアが統合し誕生したトータルソリューションサービス企業です。■事業内容クラウドソリューションの分野で事業を新規に展開しています。従来から従事しておりますビジネス分野事業においても、金融･保険システム、コールセンターシステム、報道・通信システムの構築、コンサルティング等、高品質のソリューションとサービスを提供します。,東京都渋谷区笹塚2-1-6笹塚センタービル6F,1970,43.0,100,99百万円,http://www.di-square.co.jp/,,
2024-06-01,アートシステム株式会社,ITアウトソーシング,5,■事業内容：Webソリューション事業、モバイルソリューション事業、エンベデットソリューション事業,東京都八王子市横山町10-2八王子SIAビル8F,1990,32.0,60,13百万円,http://www.art-system.co.jp/,,
2024-08-01,株式会社シグマシステム,システムインテグレータ（SIer）,2,■事業内容： ソフトウェアの受託開発・オープン系システムの受託開発・Web系システムのシステムインテグレーションソフトウェア開発の開発支援コンピューターネットワークコンサルティング,東京都千代田区東神田1-17-10東神田シティプラザ3F,1991,39.0,53,10百万円,https://sigsys.co.jp/,,
2024-08-01,株式会社NDR,ITアウトソーシング,15,【事業内容】◆ソフトウェア設計開発事業 ◆ネットワーク設計構築事業 ◆ドキュメント制作事業 ◆システムインテグレーション事業 ◆観光・イベント事業,東京都渋谷区恵比寿西1-18-3,1988,38.5,177,10百万円,https://www.ndr.ne.jp/,,
2024-08-01,パイオネット・ソフト株式会社,ベンダ（ハードウェア・ソフトウェア）,無,■クラウド／Webシステム開発■スマホアプリ開発 ■AI／カーナビ等車載／IoT／組込みソフト開発 ■システム開発・導入ソリューション■業務請負事業など 2024年5月doda掲載求人より引用,東京都新宿区西新宿2-1-1新宿三井ビル36Ｆ,1986,,,100 百万円,"Failed to retrieve page, status code: 410",代表取締役 中嶋 勇,
2024-08-01,ネットムーブ株式会社,ベンダ（ハードウェア・ソフトウェア）,7,■事業内容： 住信SBIネット銀行100％出資。グループシステム戦略の中核となる子会社。※決済ソリューションがAPACのCIO向け情報誌で Top of Payment Solution Provider に選定されました。（https://www.netmove.co.jp/news/2021/0402.php）,東京都千代田区六番町6勝永六番町ビル3F,2000,42.0,48,100百万円,https://www.netmove.co.jp/,,
2024-07-01,株式会社イーライフ,システムインテグレータ（SIer）,1,■企業概要いま、企業は消費者との関係を改めて再構築する必要に迫られています。我々の考えるインタラクティブマーケティングとは、企業と消費者の両方が常に対等な信頼関係で結ばれ Win-Winの関係を築いていくことです。それを実現するために、我々は戦略立案から構築、実行、PDCAまでワンストップでサポートをしていきます。,東京都渋谷区千駄ヶ谷4-21-1シアターウェスト2F,1999,43.3,50,420百万円,https://www.elife.co.jp/,,
2024-08-01,日創工業株式会社,ITアウトソーシング,25,■事業内容： (1)ネットワーク・ＩＴ基盤の設計構築・運用(2)マイコン組込みソフトウェア・各種アプリケーションソフトウェア開発(3)各種情報家電製品・民生機器・ＯＡ機器等の設計開発 (4)輸送用機器・各種産業機械・自動化装置等の設計開発 (5)各種電子応用品（デジタル・アナログ・ＬＳＩ／ＩＣ等）の回路設計開発,東京都渋谷区道玄坂1-14-6ヒューマックス渋谷ビル5F,1976,32.0,360,50百万円,https://www.nisso-ind.co.jp/,,
2024-08-01,株式会社デジタルハーツ,システムインテグレータ（SIer）,6,当社は、「SAVE the DIGITAL WORLD」という企業ミッションのもと、ゲームの不具合を検出するデバッグや、カスタマーサポート、翻訳・LQAなどのローカライゼーションサービス、マーケティング支援といった幅広いサービスをゲーム・エンターテインメント業界に提供しております。,東京都新宿区西新宿3-20-2東京オペラシティビル41F,2001,34.5,1670,276百万円,http://www.digitalhearts.co.jp,,
2024-08-01,株式会社アイ・エー・アイ,システムインテグレータ（SIer）,8,■事業内容： （1）システム/ホームページ受託開発：ホームページ制作、システム開発の企画・立案を行い、社会のシステム化に貢献しています。新事業に挑戦し、WEB技術を使用した企画・開発に取り組んでいます。これまでに、SQLServerを使用した支援システムの提案や、小売店向け販売管理システムの企画・開発をお手伝いさせていただきました。現在は、PHPを使用したSNSシステムを開発しています。（2）労働者派遣事業：システムの提案から設計、開発、その後の運用と、上流工程から下流工程まで満遍なくサポートしています。,東京都千代田区西神田2-3-4パレスピアビル3F,2001,31.0,50,31百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社アヴァンザ,ベンダ（ハードウェア・ソフトウェア）,8,■事業内容・WEBシステム・組込システムの設計・開発およびコンサルティング・各種アプリケーション、ソフトウェア、通信機器の販売および導入・ソフトウェアパッケージおよび製品の販売,東京都渋谷区渋谷3-10-13渋谷Rサンケイビル6F,1991,34.9,209,60百万円,https://www.avnz.co.jp,,
2024-07-01,クモノスコーポレーション株式会社,ITアウトソーシング,6,■事業内容：測量、施工管理、外壁診断、構造物点検、システム開発、器機販売・レンタル,大阪府箕面市船場東2-1-15,1995,36.0,130,100百万円,https://kumonos.co.jp/,,
2024-07-01,株式会社アーチ,システムインテグレータ（SIer）,2,■事業内容： ・コンピュータ・ソフトウェアの開発に関するシステムズ・エンジニアリングサービスの提供・コンピュータ・ソフトウェアの開発・販売および保守サービスの提供・情報処理システムに関するコンサルティングサービスの提供,東京都江東区木場5-8-40,1981,,95,80百万円,https://www.arch.co.jp,,
2024-08-01,東邦システム株式会社,システムインテグレータ（SIer）,4,■概要： 1979年の設立より、システムコンサルティングやパッケージ開発・販売、保守・運用管理・技術支援と様々な領域においてシステムインテグレーションを行います。日本のソフトウェア産業の黎明期からエンジニアとして活躍していた三木芳樹代表が創業し、大手銀行をはじめとする顧客との長年にわたる信頼関係をベースに、37年間黒字経営を続けている。規模拡大路線をとらず、人と人との縁を大切にする経営姿勢で人材を丁寧に育成し、着実に技術と信頼を伝承してきた。汎用系からオープン系へのシフトが進む中、同社もオープン系の開発体制を強化し、新たなメンバーを受け入れて育成する体制を整えます。,東京都中野区中野5-66-4中野SHKビル4F,1979,42.0,21,25百万円,http://www.toho-system.net/index.html,,
2024-08-01,株式会社ＭＡＰ経営,ベンダ（ハードウェア・ソフトウェア）,3,■事業内容：・管理会計専用システム「MAP経営シミュレーション」開発・経営計画業務の研修・人材育成・会員制経営計画業務事業化サポート,東京都中野区本町2-46-1中野坂上サンブライトツイン23F,1989,,39,30百万円,http://www.mapka.jp,,
2024-08-01,株式会社オプサス,システムインテグレータ（SIer）,2,■事業内容：ソフトウェアの開発、システムコンサルテーション、システム商品の企画開発・販売,東京都中野区弥生町1-54-12豊久ビル4F,1995,32.0,80,20百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,コレオス株式会社,ベンダ（ハードウェア・ソフトウェア）,3,■事業内容：・ソフトウェアパッケージ製品の企画・開発・販売・保守・海外ソフトウェア製品の販売・保守・ソフトウェア受託開発・保守・上記に付随する導入コンサルティング・運用支援・普及支援■概要：＜高品質なソフトウェア×確かな技術力に基づく細やかなサポート＞当社は人材育成・業務改善領域を軸とした豊富なITソリューションで、お客様の業務課題にお応えしています。,東京都中野区本町3-31-11,1976,36.0,65,75百万円,https://www.correos.co.jp/,,
2024-08-01,エヌシーアイ総合システム株式会社,システムインテグレータ（SIer）,34,■事業内容：・情報システムに関するコンサルテーション・情報システムに関する企画、設計、開発、構築、保守、運用及び管理・情報システムに関するソフトウェア及びハードウェアの開発／製造、販売及び賃貸・情報システムに関する調査、研究及び教育,東京都中野区中央1-38-1住友中野坂上ビル12F,1988,37.2,151,300百万円,http://www.nci.co.jp/,,
