更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,上場市場名
2024-06-01,株式会社アイオライト,学習塾・予備校・専門学校,1,■事業内容： 児童発達支援、放課後等のデイサービスや目の学校（ビジョントレーニング）、個別指導塾などの運営,大阪府大阪市東住吉区駒川1-11-15,2013,,14,3百万円,,https://www.iolite-co.jp,
2024-05-01,株式会社千趣会チャイルドケア,その他・各種スクール,1,■事業内容： 保育所運営事業（子育て支援事業）東京都、千葉県、大阪市で子育て支援事業を展開する「株式会社千趣会チャイルドケア」が運営する認可保育園です。ベルメゾンでおなじみの株式会社千趣会の100％出資会社です。保育周辺事業（子育て支援事業）全国の保育園、幼稚園、こども園を対象に通信販売、サービス事業を展開。,東京都台東区寿3-15-12,2013,,209,100百万円,,https://www.senshukai-childcare.jp/hoikuen/,
2024-07-01,株式会社アイグランホールディングス,その他・各種スクール,12,"■企業概要：「待機児童問題」に民間の""チカラ""でチャレンジしています。認可保育園は、北海道から沖縄まで80園（2020年10月現在/開園予定含む）、事業所内保育園(認可外保育園)は、青森県から鹿児島まで313施設を受託。51施設の社員向け保育園を直運営しています。",広島県広島市西区庚午中1-7-24NTT庚午ビル,2013,,5188,71百万円,38.3,http://www.aigran.co.jp/,
2024-07-01,ステラ株式会社,学習塾・予備校・専門学校,1,■事業内容：・とろさば料理専門店 SABAR＋岡山店・Greenberry's COFFEE・ベビーフェイスプラネッツ倉敷店・岡山インター店・岡山下中野店・屋台居酒屋 大阪満マル 岡山駅前店・女性専用フィットネスクラブCurves（カーブス）・学びの森J-STUDIO（岡山今校、津島校、福富校）,岡山県岡山市北区西古松237-126,2008,,,9百万円,,http://j-stella.jp/company.html,
2024-07-01,株式会社アガルート,その他・各種スクール,15,■事業内容：・国内最大級の国家試験、検定試験等のオンライン講座「アガルートアカデミー」・出版事業：資格試験対策の書籍を中心とした「出版事業」・オンライン医学部予備校「アガルートメディカル」・士業や管理部門の転職なら「アガルートキャリア」：弁護士、会計士などの士業、法務、人事、経理などの管理部門に特化した転職エージェント・AGAROOT M&Aアドバイザリー：完全成功報酬型Ｍ＆Ａコンサルティング・アドバイザリーサービス・オンライン学習コーチング：大学・高校受験の志望校合格、内申点アップを目指す独学の生徒向けのサービス,東京都新宿区新小川町5-5サンケンビル4F,2013,,100,35百万円,35.0,https://agaroot.co.jp/,
2024-07-01,株式会社希学園首都圏,学習塾・予備校・専門学校,17,■事業内容：小学1～6年生を対象とした進学指導塾の運営を行っています。1クラス20～30名ほどの生徒に対し、有名難関中学受験に向けた集団指導（東京3教室、神奈川1教室）をしています。中学受験に特化した進学塾として、「難関中学受験突破なら希学園」というブランドを確立しています。,東京都品川区上大崎3-3-1,2013,,109,3百万円,35.0,http://www.nozomigakuen.co.jp/index-s.html,
2024-08-01,株式会社メイツ,システムインテグレータ（SIer）,6,■事業内容： ・学習塾事業（主に中高一貫校生専門の個別指導塾）・アプリ事業（教育機関向けのICT教材）,東京都新宿区高田馬場1-25-34小川ビル101,2014,,482,10百万円,,https://mates-edu.co.jp/,
2024-08-01,株式会社ＱＱ　Ｅｎｇｌｉｓｈ,その他・各種スクール,1,■事業内容：当社は2009年に始めた個人向けオンライン英会話事業「QQイングリッシュ」を軸として、学校教育の現場や法人研修事業を手掛ける企業です。教育現場や法人研修への「オンライン英会話」提供し、中学校から大学生までの英語教育の現場、あるいは企業の人材育成のツールとして、QQイングリッシュのサービス導入・提案・アフターサポートを行っています。,東京都渋谷区千駄ヶ谷5-27-5リンクスクエア新宿16F,1987,,31,100百万円,,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社ハイフライヤーズ,その他・各種スクール,1,■事業内容： ・認可保育園の設置･運営・保育事業の立ち上げ,千葉県千葉市中央区登戸1-26-1,2010,,150,10百万円,,http://highflyers.co.jp,
2024-07-01,株式会社クロベコーポレーション,その他・各種スクール,3,■事業内容： 教育事業／英語事業／子育て支援事業認可外の幼稚園1園、認可保育園2園の経営のほか、外国人講師の派遣などを行っている,神奈川県横浜市港北区篠原東3-20-19,2006,,,20百万円,,https://internationallanguagehouse.com/,
2024-06-01,株式会社東京英才学院,学習塾・予備校・専門学校,1,■事業内容： ・2歳～年長児を対象とした幼児教室・小学生・中学生・高校生対象の個別指導学習塾,東京都武蔵野市吉祥寺北町1-1-1桜井ビル2F,1974,,80,10百万円,,https://www.tokyo-eisai.com/,
2024-08-01,アンダンテ株式会社,福祉・介護関連サービス,3,◆小規模デイサービス◆訪問リハビリマッサージ◆一般労働者派遣業◆高齢者専門宅配弁当◆有料職業紹介◆障がい者向け訪問介護事業◆児童発達支援／放課後等デイサービス◆重心型放課後等デイサービス◆企業主導型保育事業◆認可保育園◆訪問看護事業◆訪問診療◆リハビリ型デイサービス◆訪問入浴◆特別養護老人ホーム◆ショートステイ◆産前産後ケア事業◆相談支援事業 など,神奈川県横浜市港北区新横浜2-6-13 新横浜ステーションビル7F,2011,代表取締役 畠山 大志郎,2218,,,"Failed to retrieve page, status code: 410",
2024-08-01,トライズ株式会社,その他・各種スクール,3,■事業内容： ・語学教育事業 ─ 個人向け・英語コーチングプログラム ─ 法人向け・英語研修コンサルティング ・デジタル教育事業,東京都港区六本木4-8-5和幸ビル5F,2006,,108,162百万円,,"Failed to retrieve page, status code: 410",
2024-08-01,デコボコベース株式会社（ハッピーテラス・ハッピーテラスキッズ）,その他・各種スクール,6,就労移行支援事業／障害児通所支援事業＜運営サービス＞※全国232事業所（2024年5月1日現在）■放課後等デイサービス「ハッピーテラス」■発達支援ルーム「ハッピーテラスキッズ」■就労移行支援事業「ディーキャリア」「ITエキスパート」「ディーキャリアワーク」■自立訓練（生活訓練）事業「ディーエンカレッジ」,東京都港区芝浦4-12-31 VORT芝浦 Water Front 6F,2014,代表取締役 松井 清貴,141,"26,547,915円（資本金及び資本準備金）",34.0,https://www.decoboco-base.com,
2024-08-01,株式会社ワールド・スピリット,その他・各種スクール,2,■企業概要当社は、三河・知多エリアでやる気スイッチグループの学習塾として「個別指導スクールIE」、まったく新しいスポーツ教室「忍者ナイン」、自社で立ち上げた「ワールド・スピリット・スポーツ」、ダンススクール「Luster」の4ブランドを運営しています。■事業内容【学習塾運営】・スクールIE７校運営【スポーツ教育事業部】・忍者ナイン6ラボ運営・ワールド・スピリット・スポーツ1教室運営・Luster2教室運営,愛知県半田市一ノ草町202-6,2014,,16,,28.6,https://worldspiritsports.jimdofree.com/,
2024-07-01,ＡＬＬ　ＦＯＲ　ＫＩＤＳ株式会社,その他・各種スクール,1,インターナショナルスクールの運営,大阪府大阪市淀川区西三国1-36-21(三国校),2015,代表取締役 岩本 ミジア,35,,29.0,http://aiwininternationalschool.co.jp/,
2024-07-01,株式会社ＳＨＯＮＡＩ,その他・各種スクール,7,■PROJECTS：▽TOURISM（ホテル事業）▽EDUCATION（教育事業）▽AGRICULTURE（生産／販売／資材開発／ロボ開発／米穀流通）▽RECRUIT MEDIA（人材事業）,山形県鶴岡市北京田字下鳥ノ巣23-1,2014,,120,95百万円,41.5,https://shonai.inc/,
2024-05-01,株式会社フーレイ,学習塾・予備校・専門学校,1,＜株式会社フーレイ＞◆展開する事業・個別塾の開校支援・ネイチャー体験・家庭教師事業・教材・メソッド◆企業理念フーレイは、学習のサポートは勿論、さまざまな経験・体験といった学びのコンテンツをプロデュースすることで、無限の可能性を秘めた子どもたちの「未来」に繋がる「今」を応援したいと考えています。,東京都北区豊島1丁目26-2 王子ローヤルコーポ103,2014,代表取締役社長 山崎 旭,303,900万円,26.2,http://www.hooray-waiwai.co.jp/,
2024-08-01,イニシアス株式会社,その他・各種スクール,17,■事業内容： ・児童発達支援事業（TAKUMI）・放課後等デイサービス（TAKUMI）■会社概要：運動を通じて、 子ども達に笑顔と自信を！レッスンを重ねていくごとに、子ども達は、出来なかったことも少しずつ出来るようになってきます。運動を通して身体を動かす楽しさと、できた喜びをたくさん感じて、未来に向かって大きく羽ばたいてほしい！私たちは、そう心から願っています。,東京都港区赤坂2-13-5赤坂会館ビル5F,2014,,70,71百万円,,https://initias.co.jp/,
2024-07-01,株式会社リアブロード,その他・各種スクール,1,・海外留学サービス「スマ留（スマートな留学）」の運営・海外に関する留学情報提供サービス・留学先の紹介並びに留学手続きの代行・留学セミナー（カルチャースクール）の企画運営設営・企業へのグローバル研修＜海外子会社＞■RE-ABROAD STUDY ABROAD CANADA INC. （カナダ子会社）■RE-ABROADAUSTRALIA PTY LTD（オーストラリア子会社）,■東京本社〒151-0053東京都渋谷区代々木2丁目11-17 ラウンドクロス新宿6階■大阪サロン〒530-0001大阪府大阪市北区梅田2丁目6-20 パシフィックマークス西梅田 1階,2014,代表取締役社長 神田 慎,108,1億1000万円,26.4,https://reabroad.co.jp/,
2024-07-01,株式会社Ｓｗｉｔｃｈ　ＯＮ,学習塾・予備校・専門学校,1,■事業内容：・個別指導塾『スクールIE』のフランチャイズ加盟店運営（スクールIE 小杉校、スクールIE 婦中校、スクールIE 富山東部校)を運営しています。,富山県富山市荒川新町3-15Sビル,2015,,95,3百万円,,https://switch-on2020.com/,
2024-08-01,株式会社ゆめしるべ,学習塾・予備校・専門学校,求人なし,,愛知県春日井市柏原町5-20,2015,代表取締役 尾石 哲也,,5 百万円,,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社アクト・ジャパン,その他・各種スクール,1,■事業内容：・建設教育研修事業・採用コンサルティング事業,東京都新宿区西新宿2-4-1新宿NSビル5F,2015,,,8百万円,,https://aj-act.co.jp/,
2024-08-01,駿台教育センター株式会社,その他・各種スクール,9,■事業内容：駿台予備学校高校生クラス(現役フロンティア)の運営と、下記の学習塾の運営を行っています。・駿台中学部・駿台高校部・駿台個別教育センター・駿台英才セミナー,東京都千代田区神田駿河台1-7-4小畑ビル5F,,,160,45百万円,,http://www.sundai-net.jp/,
2024-08-01,株式会社エヌ・ラボ,学習塾・予備校・専門学校,無,■学習塾の経営■フランチャイズ形態による学習塾の経営■教材、書籍、音響及び映像著作物、文具雑貨の制作並びにそれらの販売■公開模擬試験の企画及び実施■家庭訪問及び各種通信手段による教育並びに学習支援業務■インターネットホームページの企画・制作、運営・管理■飲食店の経営■不動産の売買、賃貸借、管理及びこれらの仲介に関する業務■前各号に附帯又は関連する一切の事業 2024年5月doda掲載求人より引用,東京都練馬区早宮1-1-3正栄ビル2Ｆ,2015,代表取締役 石岡 孝之,,,,"Failed to retrieve page, status code: 410",
2024-06-01,株式会社スタディラボ,学習塾・予備校・専門学校,1,■企業概要：当社は、教育の新しい可能性を切り拓くため、2015年に創業しました。これまでにないコンセプトの学習塾を創り、そして日本中の多くの学習塾に導入されている新しいオンラインの教育サービスの開発を進め提供しています。創業以来、私たちが挑戦し続けていることは「教育の未来を創る」ということです。新しいものを生み出すことは簡単なことではありません。未来には正しい答えも限界もないからです。それでも私たちは、教育には一人ひとりの人生を豊かに変える力があると信じ、飽くなき挑戦を続けます。,東京都豊島区南大塚3-1-12-1202,2015,,24,42百万円,,https://studylab.co.jp/,
2024-08-01,株式会社国大セミナー,その他・各種スクール,1,■事業内容：（1）国大セミナー（2）学びの王国NEWS（New Education Work Shop）（3）NEWSエンターテインメント（4）そらまめキッズアドベンチャー（5）保育園・学童クラブ オレンジプラネット,埼玉県さいたま市浦和区領家3-6-1,1988,,120,10百万円,,http://www.kokudai.com/,
2024-07-01,株式会社リレイト,その他・各種スクール,1,■事業内容：私たちは『お子さまの自立の力を育て、未来へつなぐ』を使命に児童発達支援・放課後等デイサービスの複合型サービスを提供しており、全国で80以上の教室を運営しております。こぱんはうすの強みとして、≪特徴のない≫サービスを行っており、個々のレベルに合わせた見守り・支援を行っていただきます。■事業内容詳細：・児童発達支援サービス・放課後等デイサービス・障害児通所支援、障害児相談支援、・飲食店コンサルティング、他,東京都北区田端5-2-4,,,50,10百万円,,https://okunicorp-partner.net/jobfind-pc/,
2024-06-01,株式会社東海浜学園,学習塾・予備校・専門学校,4,■事業内容： 東海地区において、中学受験「進学教室 浜学園」を中心とした幼児から高校生までを対象とした各種塾の運営浜学園グループは、難関・有名中学への高い合格実績を誇る「浜学園」をはじめ、幼児教室「はまキッズ」、個別指導塾「Hamax」など、子どもたちの年齢や目的、ニーズに合わせた教室を幅広く展開しています。志望校合格に向けて様々な取り組みを実践し、塾生と保護者の方々をサポートしています。,愛知県名古屋市昭和区阿由知通5-1,2015,,492,10百万円,,http://tokai-hamagakuen.co.jp/,
2024-06-01,株式会社ビーシー・イングス,学習塾・予備校・専門学校,2,"●田中学習会（小学生・中学生・高校生・高卒生指導）2022年3月現在、広島県内65校、岡山県内12校、大阪府内6校、香川県内3校を展開する、13,000名以上の小・中・高校生が学ぶ進学塾。田中学習会ブランドを際立たせている大きな特徴は、子どもたちとの信頼関係を大切にした血の通った授業です。人材の出入りが激しいといわれる塾業界において、設立以来正社員の退職者が非常に少ないのは燃えるような情熱を持った講師が田中学習会ブランドを支えているからに他なりません。30年以上にわたる豊富な経験とデータを駆使した合理的なシステム構築により、高いホスピタリティと万全の生徒ケアを実現した学習塾です。",広島県広島市南区松原町10-23,1990,,244,90百万円,,https://www.tanakagakushukai.com/,
2024-08-01,株式会社キョーイク,学習塾・予備校・専門学校,14,■事業内容：(1)メディカルラボ事業・・・医学部・歯学部専門の大学受験予備校「メディカルラボ」の運営（全国26校）(2)テキスト制作・出版事業・・・『全国医学部最新受験情報』『医学部合格のメソッド』『メディカルラボ通信』などの出版・発行(3)模試の作成運営・・・「メディカルラボ私立医学部模試」の作成・運営、大学別実力判定テスト12大学の作成・運営,愛知県名古屋市中村区名駅4-6-17名古屋ビルディング6F,2016,,126,50百万円,36.3,https://kyo-iku.jp/,
2024-08-01,株式会社代々木アニメーション学院,その他・各種スクール,26,■事業内容：(1) 教育事業(2) エンターテインメント事業（所属タレント：＝LOVE、≠ME、≒JOY）(3) 施設運営事業（天王洲 銀河劇場、YOANI Live Station）,東京都千代田区神田三崎町1-3-9MCビル5F,1978,,300,50百万円,,https://www.yoani.co.jp/,
2024-08-01,グッドスターキッズハウス株式会社,その他・各種スクール,3,■事業内容： 認可保育所／流山市小規模保育事業／千葉県指定児童発達支援事業千葉県指定放課後等デイサービス／千葉県指定保育所等訪問事業,千葉県流山市おおたかの森南1-25-2,2010,,45,6百万円,,https://goodstar-inc.com/,
2024-06-01,株式会社Ｊ　Ｉｎｓｔｉｔｕｔｅ,学習塾・予備校・専門学校,1,■事業内容：◆小中高生対象の英語塾運営事業◆学習塾付学童保育の運営◆英語幼児園の運営◆英語教材の販売事業株式会社 J Institute は、J PREPの運営会社です。当社の事業分野は次の三つです。・小中高生に対して英語を中心として指導する学習塾・学童保育事業・ 認可外保育園事業,東京都目黒区自由が丘1-5-6J Site,2013,,500,60百万円,,https://jprep.jp/,
2024-08-01,株式会社ＥＳＬ　Ｃｏｌｌｅｇｅ,その他・各種スクール,2,■事業内容：(1)幼児から高校生向け英会話スクールの運営（浜松市東区半田山）(2)聖隷クリストファー小学校（浜松市北区三方原町）の放課後アフタースクールの開講,静岡県浜松市中央区半田山5-39-39,2005,,12,10百万円,35.0,https://esl-college.com/,
2024-08-01,株式会社Ｓｃｈｏｏｌ　Ｍａｋｅｒ,学習塾・予備校・専門学校,11,■事業内容 ・個別指導塾「明海学院・明海ゼミナール」運営・個別指導塾「明海学院・明海ゼミナール」のフランチャイズ事業・フランチャイズ事業本部運営・アメリカ（ハワイ・ロサンゼルス）留学斡旋事業,愛知県一宮市末広1-4-13,2008,,28,10百万円,,https://meikaigakuin.com/,
2024-07-01,株式会社明光愛媛グループ,学習塾・予備校・専門学校,1,■事業内容：学習塾の運営,愛媛県松山市本町5-6-10,,,60,2百万円,,http://meikoehime.com/,
2024-08-01,社会福祉法人日の本福祉会,学習塾・予備校・専門学校,2,■事業内容： 学童保育所の運営、学習支援事業■法人理念：日の本福祉会は利用者と地域社会の福祉の充実に貢献するため、適正かつ活力ある経営に努めています。そして、高い公共性と倫理性を旨として地域社会に福祉推進の役割を果たすことに努めています。特に社会福祉事業として、先進性・独自性を発揮し、地域社会の期待に応えてまいります。,三重県四日市市松原町288-1,2011,,200,8百万円,34.0,http://hinomoto.or.jp/index,
2024-07-01,株式会社三方多,その他・各種スクール,2,■当社について： 当社は（シェルフグループ）は、地域密着型の障害児通所支援事業所を運営しています。ご家庭と共に障がいを持つ子ども達の日常生活をサポート。機能訓練等を通して楽しく自立した生活を送れるよう支援しています。お子さまの発達を支援する上で、発達特性のみに焦点を合わせるのではなく、生活環境（ご家族、学校、地域など）を含めた包括的な子育て支援を意識しております。,埼玉県さいたま市岩槻区城南3-7-1,2019,,60,,,なし,
2024-06-01,オルソ株式会社,その他・各種スクール,3,■事業内容： 1.体操教室、各種スポーツ教室の経営及び運営並びにコンサルティング業2.Tシャツ、レオタード、体操器具の製造、仕入れ及び販売3.食品、飲料その他物品の仕入れ及び販売4.企業のスポーツ教室業務の受託,東京都西東京市ひばりが丘北3-7-10宮崎興産ビルB1F,2011,,,10百万円,25.0,https://www.or-so.com/,
2024-06-01,合同会社TheEduceLLC．,その他・各種スクール,1,■事業内容：認定こども園、企業主導型保育所の運営,鳥取県米子市西福原7-11-36,2007,,15,2百万円,30.0,http://yonago-nersery.biz/page9,
2024-08-01,株式会社Ｏｈａｎａ,学習塾・予備校・専門学校,20,■事業内容： 愛知・岐阜・沖縄に38校舎を展開する個別指導塾「明海学院・明海ゼミナール」の運営,岐阜県各務原市鵜沼各務原町3-124,2016,,14,5百万円,,https://www.ohana-ltd.com/,
2024-06-01,株式会社ドリームプラント,学習塾・予備校・専門学校,6,■事業内容： ・学習塾の運営（授業の管理、生徒・保護者・講師との対応）・生徒、保護者との面談・進路相談など■教室一覧：・川間校／千葉県野田市岩名1-27-1・吉川駅前校／埼玉県吉川市保1-19-12・吉川美南校／埼玉県吉川市美南2-15-7・越谷西校／埼玉県越谷市新越谷1-15-6・松伏校／埼玉県北葛飾郡松伏町松伏3276-1 ・岩槻西口校／埼玉県さいたま市岩槻区西町1-4-10,埼玉県吉川市きよみ野4-16-15,2016,,50,9百万円,,https://dreamplant.amebaownd.com/,
2024-05-01,株式会社フロンティア學院,学習塾・予備校・専門学校,3,■事業内容：学習塾の経営,神奈川県伊勢原市桜台1-18-11,2007,,37,3百万円,,https://frontiergakuin.jp/,
2024-07-01,株式会社セールスアカデミー,その他・各種スクール,4,"■当社について：当社は、新入社員研修から、管理職・経営層向けの研修まで、幅広い研修を実施している営業研修に特化した企業です。九州の大手企業や年商1,000億円の企業をはじめ、さまざまな企業に対し幅広く人材教育の支援をしています。創業以来、共通して言えるのは自社独自の商品・サービスを開発・提供していること、また挑戦し続けているということです。お客様に恵まれ、リピート率が高く、お客様に育てられています。",福岡県福岡市中央区天神2-3-36ibb fukuokaビル5F,2007,,8,39百万円,,https://www.sales-ac.jp/,
2024-06-01,ＡＬＰＨＡ　ＬＩＦＥ株式会社,その他・各種スクール,1,■児童福祉法に基づく児童発達支援および放課後などデイサービス事業■集団療育センターLIBの運営,大阪府大阪市都島区都島本通3-25-7-122,2010,代表取締役 田淵 恭之,,,30.0,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010513521/: 'NoneType' object has no attribute 'get',
2024-07-01,英進館株式会社,学習塾・予備校・専門学校,11,【合格実績と緊急事態に強く柔軟な対応で売上好調～1979年創業の有名学習塾～】■事業内容：中学・高校・大学受験指導、衛星予備校、個別指導、理科実験授業、各種公開テスト、教育講演会、各種入試ガイド、合宿イベント、花まる学習会、学童保育、幼児園 ほか多様化する教育ニーズに応えるべく年々提供するサービスを拡充しています。その結果、英進館は「進学塾」から「教育の総合商社」と変化してきています。例えば、「花まる学習会（小学校低学年対象）」「自然体験合宿」「キャリア教育」をはじめとした受験指導以外の教育コンテンツを多数取り揃えています。,福岡県福岡市中央区今泉1-11-12英進館総本部ビル,2016,,642,50百万円,,http://www.eishinkan.net/,
2024-08-01,株式会社ｂｉｉｍａ,その他・各種スクール,2,■事業内容：・biima sportsの企画／運営・biima schoolの企画／運営・biima Danceの企画／運営・biima business consultingの運営・各種スクールの企画／運営・各種キャンプ、合宿の企画運営・ワークショップ、イベントの各種運営・知育玩具の企画／製造／販売,東京都渋谷区千駄ケ谷5-32-10南新宿SKビル7F,2016,,120,3百万円,,https://biima.co.jp/,
2024-08-01,株式会社キズキ,学習塾・予備校・専門学校,6,■事業内容〇不登校・中退・引きこもりの方向けの学習塾のパイオニア「キズキ共育塾」・「家庭教師キズキ家学」 〇うつや発達障害で離職した方に特化したキャリア支援を行なうビジネススクール「キズキビジネスカレッジ」 〇行政と連携して、生活困窮世帯等の学習や就労を支援する公民連携事業〇認知傾向や発達特性を診断し、必要なスキルセットとキャリアの可能性を提案するアルゴリズムを搭載したSaaSプロダクト事業 〇WEB・IT分野等でのBPO事業,東京都渋谷区千駄ヶ谷5-29-7ドルミ御苑202,2015,,102,,35.0,https://kizuki-corp.com/,
2024-07-01,株式会社ゼニス,学習塾・予備校・専門学校,2,■事業内容：・大学受験ディアロ事業運営・大学受験ディアロ@事業運営・大学受験Dialo online事業運営・高校受験ディアロ事業運営・公教育支援事業運営,東京都千代田区富士見2-11-11栄光ビル,2015,,31,95百万円,37.0,https://dialo.jp/zenis/,
2024-06-01,株式会社エスペランサ,学習塾・予備校・専門学校,2,■事業内容1990年に設立し、岐阜県西濃地区を中心に小学生から高校生までを対象とした学習塾「聖陵学院」を6校展開しており、学習指導、進学指導、英会話教室、能力開発教室（パズル道場）を行っております。首都圏トップクラスの予備校で採用されるメソッドを取り入れた授業は高く評価され、現在も紹介や口コミで生徒数が増加。時代や社会のニーズに臨機応変に対応し進化を続けております。,岐阜県大垣市島町59-6,1990,,28,3百万円,42.0,http://www.e-seiryo.com/,
2024-08-01,株式会社ＰＲＩＤＥ,学習塾・予備校・専門学校,1,■川崎、相模原の地域に密着した完全個別指導塾学習塾の運営・小学生、中学生、高校生が対象・一人ひとりに最適なオリジナルカリキュラムによる、丁寧な個別指導で生徒様の目標が達成できるようサポート,神奈川県川崎市麻生区上麻生4丁目15-1 山口台ビル404,2016,代表取締役 佐々木 傑,12,100万円,,https://pride0901.com/,
2024-08-01,株式会社南福岡自動車学校,その他・各種スクール,3,■事業内容： 自動車学校事業福岡県公安委員会指定の自動車学校を運営しております。安全運転ドライバーの育成はもちろん、お客様の感性を育む事で“ひと”の育成にも取り組み「安全運転が出来る“ひと”」の育成を行っています。,福岡県大野城市下大利3-2-20,1962,,,,,https://www.mfds.co.jp/,
2024-08-01,株式会社イー・エム・ダブリュー,学習塾・予備校・専門学校,5,■事業内容：・学習塾の経営・学習用教材の企画、制作及び販売・人材育成を目的とした各種セミナー、講演、研修事業・不動産の賃貸及び管理,岐阜県多治見市小名田町西ヶ洞1-153,2016,,14,5百万円,33.0,https://www.ie-system-lab.net/emw/index.html,
2024-07-01,ＥＴ株式会社,学習塾・予備校・専門学校,1,■事業内容： 学習塾（武田塾）の運営、および訪問・電話等による学習指導業務名古屋市内にある武田塾を全部と愛知県の一部、三重県の計12校を運営,愛知県大府市横根町後田17,2014,,179,,27.0,なし,
2024-08-01,株式会社駿台・浜学園,学習塾・予備校・専門学校,3,■事業内容： 難関公立高校専門の受験塾です。数ある大阪公立高校の中で、北野・茨木・豊中をはじめ難関公立高校7校をめざす少人数制受験塾です。＜文理学科＞北野高・茨木高・豊中高など大阪府内の10校＜難関公立高校＞春日丘高・千里高・池田高・箕面高,大阪府豊中市新千里東町1-4-2,2016,,,50百万円,,https://www.sundai-hama.co.jp,
2024-08-01,学校法人角川ドワンゴ学園,その他・各種スクール,37,■学校法人概要：学校法人名…学校法人角川ドワンゴ学園、高校名…N/S高等学校、課程…単位制、通信制課程（広域）、学科…普通科、卒業資格…高等学校 普通科※N/S高等学校は学校教育法第1条に定められた高等学校です。全日制高校と同じ卒業資格を得ることができます。,沖縄県うるま市与那城伊計224,2016,,800,,,https://nnn.ed.jp/,
2024-08-01,株式会社キカガク,その他・各種スクール,12,■事業内容：＜AI／機械学習を始めとする先端技術の研修・開発事業＞・オープンコース（集合研修）：人材育成のプロが提供する定期開催研修・法人研修（カスタマイズ研修）：実課題を解決するためのカスタマイズ研修・DXリテラシー：アセスメント企業のDX人材育成を支援するSaaS・社会人向けスクール：自走できるAIプログラミングスクール・DX人材育成コンサル：人材領域／DXに関するコンサルティング・AI受託開発PoCコンサル：AI開発／データ活用の内製化を支援・DX人材紹介：DX人材の採用を支援,東京都渋谷区渋谷2-6-4,2017,,107,20百万円,,https://www.kikagaku.co.jp/,
2024-06-01,学校法人共立育英会,その他・各種スクール,3,■事業内容：留学生を対象とした日本語教育,東京都文京区湯島2-17-12共立育英会ビル,2016,,20,,,http://www.kyoritsu.ac.jp/,
2024-07-01,株式会社あざみ,学習塾・予備校・専門学校,10,"■事業内容：◎小学生・中学生・高校生を対象とする学習塾 ◎個々のペースで学習できる個別学習教室◎3歳～5歳を対象とする幼児教室 ◎英会話教室 ◎教材開発・公開テスト等の教育活動、等「馬渕教室」という塾名で1973年にオープンして以来、中学、高校、そして大学受験の教育において近畿圏で圧倒的な地位を獲得しています。特に高校受験に強みを持ち、当初200名程度だった生徒数も今では56,800（2022年）となっています。全ての教室を合わせると200校となり、社会やニーズの変化に合った様々な学びの場を提供しています。",大阪府大阪市北区角田町8-1梅田阪急ビルオフィスタワー35F,1973,,850,109百万円,,https://www.willway.ne.jp/,
2024-06-01,株式会社ＪＡＣＯ,その他・各種スクール,1,■事業内容： 2017年10月に開校した東京平井日本語学校の運営■理念：ーー 多文化共生社会における良き隣人であれ！！ーー東京平井日本語学校は、「日本語教育を通してより豊かな多文化共生社会の構築に貢献したい」との思いから設立されました。■方針：・進学、就職等、一人ひとりの目標達成に必要な日本語力を確実に習得させるための適切な指導・日本語や日本文化を学ぶことを通じて学生が自らの世界をより豊かにしていくためのサポート・異なる文化的背景や価値観を尊重し、調和を大切にする心を培う環境づくり,東京都江戸川区平井6-2-25,2017,,,6百万円,,なし,
2024-08-01,ａｔａｍａ　ｐｌｕｓ株式会社,その他・各種スクール,14,■事業内容： 中高生向けAI教材「atama＋（AIを活用したラーニングシステム）の提供をしております。全国の塾・予備校に広がっている、AIを活用したラーニングシステムで、小中高生向けに、一人ひとり100%カスタマイズした学びを実現。「AI×人」という両者の強みを融合させた、新しい教育のあり方を目指しています。,東京都港区三田1-4-1住友不動産麻布十番ビル3F,2017,,150,,34.0,https://corp.atama.plus/,
2024-08-01,株式会社やる気スイッチグループ,学習塾・予備校・専門学校,42,"個別指導学習塾「スクールIE」や知能育成（知育）と受験対策の幼児教室「チャイルド・アイズ」、子ども向け英語・英会話スクール「WinBe（ウィンビー）」、英語学童教室「Kids Duo（キッズデュオ）」、幼児・小学生向けスポーツ教室「忍者ナイン」、 バイリンガル幼児園「キッズデュオインターナショナル（KDI: Kids Duo International）」、バイリンガル幼児園「アイキッズスター（i Kids Star）」の7つのスクールブランドを展開する総合教育サービス会社として、現在国内外でおよそ1,800以上の教室・ラボを展開し、およそ11万人の子どもたちの学びをサポートしています。",東京都中央区八丁堀2-24-2八丁堀第一生命ビル,1989,,801,100百万円,,https://www.yarukiswitch.jp/,
2024-07-01,株式会社フォトン算数クラブ,学習塾・予備校・専門学校,2,■事業内容：小学2年生～6年生対象の「算数」に特化した難関中学受験向け学習塾の運営2021年3月よりオンライン教室を開講,東京都目黒区自由が丘3-11-3B1F,2007,,40,100百万円,36.9,http://www.photon-sansu.jp/,
