更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,株式会社倉田総合鑑定,その他専門コンサルティング,5,■事業内容： 不動産鑑定・補償コンサルタント・測量・一級建築士事務所,奈良県奈良市法蓮町163-1,2003,27,10百万円,,https://kuratakantei.co.jp/,,
2024-07-01,株式会社東和テクノロジー,その他専門コンサルティング,10,■事業内容：廃棄物処理・処分施設に関する計画・調査・設計・監理・開発・運営支援、各種環境調査及び予測・評価及び環境保全対策コンサルティング、環境中における汚染調査及び修復に関するコンサルティング、地球温暖化対策に関連する調査・計画の策定業務、省エネ対策コンサルティング、民生部門の省エネルギーを実現する製品・サービスの販売,広島県広島市中区広瀬北町3-11,2007,79,20百万円,50.0,http://www.technology.co.jp/,,
2024-06-01,ＯＡＧ監査法人,監査法人,2,■事業内容： （1）会計監査（2）内部統制・業務改善支援（3）フィナンシャルアドバイザリサービス（4）年金基金AUP（5）株式上場支援・IPO支援（6）不正調査・不正対策支援,大阪府吹田市江の木町17-1コンパーノビル6F,2009,32,,,https://www.oag-audit.or.jp/company,,
2024-07-01,株式会社グリーンエコ,マーケティング・リサーチ,1,官公庁を主体に住民意識調査・世論調査をはじめ、計画策定支援など幅広い分野での調査・分析・コンサルティングなどを行っております。アンケート調査の業務請負社会福祉をはじめとした自治体の計画策定支援など,【本社】大阪府大阪市中央区南船場1-17-11 上野BRビル4F【東京事務所】東京都北区田端新町3-14-4 NOZAKIビル201,1999,,"10,000千円",42.0,https://www.gr-eco.co.jp/index.html,,代表取締役 岡村 雅明
2024-07-01,クロスアロー株式会社,経営・戦略コンサルティング,3,■事業内容給与・会計のプロとして「対応力・豊富な人材・幅広い業種」の3つの強みを武器にアウトソーシング事業を行っております。また、弊社では運用管理責任者であるスーパーバイザーと実務運用を取り仕切るリーダー、実際に業務を行う運用スタッフが１チームとなり１案件に従事しており、実績と経験のある人材で組まれるチームは属人化することがないため、多角度から顧客の業務の最適化や改善、また問題点をいち早く察知し解決できることも弊社の特徴の一つになります。,愛知県名古屋市中区丸の内1-15-20ie丸の内ビルディング2F,2009,30,10百万円,,https://cross-arrow.co.jp/,,
2024-08-01,株式会社エツカインターナショナル,その他専門コンサルティング,1,■事業内容：・海外人材コンサルティング、海外ビジネスコンサルティング・通訳派遣、翻訳業務、人材教育、研修事業・貿易・物販事業・不動産の売買、仲介、不動産コンサルティング・不動産管理、リフォーム工事の請負、賃貸仲介業務・介護福祉事業コンサルティング・ファクタリング事業,愛知県名古屋市北区落合町200,2002,40,10百万円,35.0,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社日本経営リスクマネジメント,経営・戦略コンサルティング,2,■事業内容：（1）クリニック、病院、介護施設向けのリスクマネジメントコンサルティング（2）各種生命保険、損害保険の営業（3）マネーセミナー講師（4）保険加入状況管理サービス（5）保険料の合理化・コスト削減サービス（6）共済代理業,大阪府豊中市寺内2-13-3日本経営ビル,1976,32,,,https://nkgr.co.jp/rm/,,
2024-08-01,株式会社ウィザーズプラス,財務・会計アドバイザリー（FAS）,1,■事業内容：同社は、創業28年の法律スペシャリスト集団である「ウィザーズコンサルティンググループ（ウィザーズ総合法律事務所・ウィザーズ法務司法書士事務所）」のグループ企業として発足しました。（1）経営改善コンサルティング（コストダウン、売上アップ、経営再建等支援）（2）業務改善、PDCAコンサルティング（3）マーケティング、ネット戦略の支援,東京都千代田区九段北1-13-5ヒューリック九段ビル5F,2009,76,10百万円,,http://www.wizardz-plus.jp/index.html,,
2024-08-01,株式会社タックスショット,総合コンサルティング,1,【株式会社タックスショット】■事業内容： 情報処理、文書作成等の事務処理請負業、コンピュータへのデータ入力業務、財務書類の作成、会計事務及び集金業務の代行、経営コンサルタント業など※同代表の米倉 章博が経営するグループ企業「米倉会計事務所」への在席出向となります。,大阪府大阪市中央区南本町4-2-21,2009,9,3百万円,,なし,,
2024-07-01,株式会社チェンジウェーブ,マーケティング・リサーチ,1,■業務内容：経営コンサルティング、人材育成研修、コーチング、講演・執筆、教育関連事業 等構造変化と多様な個の時代にあって、組織の複雑性は高まり、単体のプロジェクトや制度変更だけでは真の変革は起きません。チェンジウェーブは、多様な知見と新たな発想、手段を組み合わせ、目に見える成果を出す「仕掛け」をデザインします。,東京都港区南青山2-2-15ウィン青山942,2009,13,10百万円,,https://changewave.co.jp/,,
2024-08-01,株式会社爆発研究所,その他専門コンサルティング,4,■当社について：・爆発現象に関する計算機の販売から数値計算、受託開発に至るまで、 計算科学に関わるあらゆる製品・サービスをワンストップで提供しています。 ■事業内容について：・爆発安全コンサルティングと数値解析・爆発応用システムの開発（災害の解析、シミュレーション、分析）・爆発・衝撃の実験(高速現象)の企画立案、計測、実施・CFD及びFEMの受託解析・プログラムの並列化（GPU、MPI、OpenMP）による高速化コンサルティング・CAEソフトウエアによる連成解析のコンサルティング・CAEソフトウェアの調査･研究及・販売及びコンサルティング・その他、上記に付随する業務,茨城県牛久市栄町6-1-9,2006,30,30百万円,,http://bakuhatsu.jp/,,
2024-07-01,株式会社AIBJ,財務・会計アドバイザリー（FAS）,1,■事業内容：・クロスボーダーM&Aアドバイザリー、M&A実務支援・クロスボーダーM＆Aプラットフォーム事業・日本国内企業のM&Aアドバイザリー、M&A実務支援■同社の特徴：・クロスボーダーの案件割合が約90％であり、独自のビジネスモデルを確立しています。・業界や会社の規模を問わず、幅広い案件を扱っています。・日本最大級のクロスボーダーM&A案件のプラットフォームサイトの運営をしています。■その他：株式会社AFGホールディングス傘下の社員は港区のオフィスで仕事をしており、企業概要の社員数は株式会社AFGホールディングス全体での人数となります。,東京都港区六本木1-9-10,2006,30,13百万円,43.0,https://aibj.co.jp/,,
2024-08-01,税理士法人ウィズアス,税理士法人,1,■事業概要：「明日をともに」税理士法人ウィズアスでは、お客様の未来のために現在できることを提供し続けます。また、顧客目線にたってお客様のご要望に応じてオーダーメイドでサービスを提供いたします。さらに、お客様のヘルプデスクとしてお役立ちできるように各分野の専門家と連携しております。主なサービス内容は以下記載の通りです。【法人業務】法人顧問、経理、人事、総務のアウトソーシング、事業承継、事業再生、企業再生、M&A、法人設立支援【個人業務】個人事業顧問、所得税対策、確定申告作成業務、相続税対策、相続税申告、贈与税申告、個人事業開業支援,大阪府大阪市天王寺区上汐8-26S&Jビル6F,1985,17,5百万円,,https://with-us.or.jp/,,
2024-08-01,株式会社スタートライン,アウトソーシング,18,＜法人向け事業＞1.障害者雇用総合コンサルティングサービス2.障害者向けサテライトオフィスを活用した障害者雇用支援サービス3.屋内農園型障害者雇用支援サービス『IBUKI』4.障害者向け求人サイト『MyMylink』5.障害者専用人材紹介 （有料職業紹介許可番号13-ユ‐306718）6.在宅雇用支援サービス7.障害者雇用に関する各種研修・セミナー8.特例子会社設立支援9.障害者職業生活サポートのプロフェッショナル人材の派遣（一般労働者派遣事業許可番号 派13-305964）＜個人向け事業＞1.障害のある求職者向け就職相談、カウンセリング2.障害者向け教育訓練、研修,東京都三鷹市上連雀1-12-17三鷹ビジネスパーク1号館3F,2009,267,207百万円,35.0,https://start-line.jp,,
2024-08-01,株式会社ヒューマンブリッジ,組織人事コンサルティング,3,"■会社概要：""躍動マネジメントコンサルティング""によって、エンゲージメントとウェルビーイングを科学的なアプローチで高めることを専門とするコンサルティングファームです。",東京都中央区銀座1-22-11銀座大竹ビジデンス2F,2009,,,,http://www.human-b.co.jp/,,
2024-06-01,ＥＹ　Ｊａｐａｎ株式会社,経営・戦略コンサルティング,2,EY Japan株式会社ではIT、人事、経理、総務、広報などの企業経営に不可欠な業務を日本のEYメンバーファームに提供することを担っています。多様な人材・スキル、豊富な経験・専門知識を活かし、日本におけるEY全体の業務品質の向上と高い業務効率を追求することで、EYの成長に寄与していきます。,東京都千代田区有楽町1-1-2東京ミッドタウン日比谷 日比谷三井タワー,2010,1113,"1,300百万円",,https://www.eyjapan.jp/,,
2024-06-01,ダイレクトソリューションズ株式会社,経営・戦略コンサルティング,1,■事業概要：（１）保険ダイレクトマーケティング（２）顧客分析サービス（３）営業支援サービス（４）教育研修,東京都新宿区西新宿8-5-1野村不動産西新宿共同ビル 5F,2001,58,"1,000百万円",40.7,https://www.ds-group.co.jp/,,
2024-08-01,株式会社日本経済研究所,その他専門コンサルティング,9,■企業概要：（株)日本経済研究所は、(株)日本政策投資銀行（DBJ）が全額出資する、調査・コンサルティングを主とする総合研究機関です。４つのDNA（長期性、中立性、パブリックマインド、信頼性）を基本理念として掲げるDBJグループの一員であります。得意分野であるパブリック（公共）、ソリューション（民間）、国際の三分野のシナジー効果を活かし、総合的な観点からお客様のニーズにあったコンサルティングを実施いたします。本質を見極める確かな視点を常に持ち、顧客や社会から信頼されるプロフェッショナルとして、課題解決の架け橋となり、持続可能な社会の実現に貢献して参ります。,東京都千代田区大手町1-9-2,1989,136,480百万円,,https://www.jeri.co.jp/,,
2024-08-01,司法書士法人山田合同事務所,司法書士事務所・行政書士事務所,3,■事業内容：不動産登記、商業登記を中心とした各種登記事業を行っています。その他にも、グループ会社と共に遺言相談・相続登記・成年後見等も手掛けています。（1）土地、建物等の不動産登記（権利登記）に関連する業務（2）会社設立等の商業登記に関連する業務（3）相続登記等に関連する業務,神奈川県横浜市西区北幸1-11-15横浜STビル18F,1975,210,,,なし,,
2024-06-01,土地家屋調査士法人山田合同事務所,その他専門コンサルティング,1,土地家屋調査士法人山田合同事務所とは…■土地に関する登記・建物に関する登記をコア事業に、高品質なサービスを提供しており、戸建・マンションのほか、大型商業施設・老人ホーム等、特殊建物も数多く処理するなどの実績とノウハウを有しています。1975年に山田司法書士土地家屋調査士総合事務所として開業以来、「顧客第一」を基本姿勢として、全国規模で数多くの実績を積み上げています。,神奈川県横浜市西区北幸1-11-15横浜STビル18F,1975,37,,,なし,,
2024-08-01,株式会社スタイル・エッジ,Webマーケティング（広告代理店・コンサルティング・制作）,47,■事業内容：士業・医業等のプロフェッショナルに向けた総合支援事業を行っています。「インフラ領域」「マーケティング領域」「システム・クリエイティブ領域」「コンサルティング領域」、４つの事業を柱にそれぞれの領域とアイデアで、オンラインとオフラインの融合を強みに、士業・医業等のプロフェッショナルを支えています。,東京都新宿区新宿4-1-6JR新宿ミライナタワー17F,2008,365,30百万円,30.0,https://styleedge.co.jp/,,
2024-07-01,トラスティーズ・アドバイザリー株式会社,財務・会計アドバイザリー（FAS）,1,■概要：同社は、エクイティー戦略を中心としたサービスを提供しているトラスティーズグループです。グループ会社には「トラスティーズ・寺田松崎会計事務所」トラスティーズ・コンサルティングLLP」があります。■事業内容：同社では以下のような事業を行っています。(1)会計事務所(2)M&Aアドバイザリー(3)不動産アドバイザリー,東京都千代田区永田町2-11-1山王パークタワー5F,2006,8,10百万円,34.0,http://www.trustees.jp/index.html,,
2024-08-01,アーツアンドクラフツ株式会社,経営・戦略コンサルティング,5,■事業内容詳細：・ジュエリー製造販売・家具、生活雑貨の販売・ブランドEC・メディア事業の運営・経営コンサルティング・ITソリューションサービス・各種ブランド育成支援サービス,東京都武蔵野市吉祥寺本町3-3-6,2010,170,11百万円,,https://www.ateliermarriage.com/,,
2024-08-01,シーズアンドグロース株式会社,組織人事コンサルティング,3,■事業内容当社は、新卒採用に特化したコンサルティング会社です。新卒採用における様々な課題を抱える大手から中小まで幅広い企業に対し、戦略パートナーとして枠にはまらない課題解決支援を行います。※主な案件求める人物像の構築 / 採用計画・採用コンセプトの策定 / 採用コミュニケーション戦略の策定 / インターンシップ・説明会などイベントコンテンツの企画・制作 / 内定者向けイベントの企画・制作 / 面接官研修、リクルーター研修等の各種研修企画・制作 など,東京都中央区日本橋人形町2-4-9人形町双葉ビル4F,2010,10,9百万円,,https://seeds-and-growth.com/,,
2024-08-01,のぞみ株式会社,その他専門コンサルティング,15,■事業概要：業界実績NO.1の訪問診療推進のパイオニアとして、関東エリアを中心とした医療機関の経営コンサルティングおよび運営サポートを行っています。また、訪問診療ネットワークと提携する医療法人の管理業務を一手に請け負っています。,神奈川県横浜市中区山下町23日土地山下町ビル9F,2010,220,99百万円,,http://nozomi-mcp.co.jp/,,
2024-08-01,株式会社イマクリエ,経営・戦略コンサルティング,3,■事業内容・コンサルティング事業…営業支援／テレワーク導入支援／コールセンター向けテレワーク導入支援／テレワーク適応力診断 ・アウトソーシング事業…コールセンター【営業支援（アウトバウンド）・カスタマーサポート】コンシェルジュ（オフィス業務代行）【マーケティングリサーチ ／資料、デザイン作成 ／イベント支援】・ テレワーク派遣／紹介事業…労働者派遣事業／派13-314868 ・有料職業紹介事業／13-ユ-312225,東京都港区東麻布2-3-5第一ビル2F,2007,,,,https://www.imacrea.co.jp/,,
2024-08-01,ＢＣホールディングス株式会社,その他専門コンサルティング,16,■事業内容：経営コンサルティング、事業用賃貸物件（オフィス・店舗・社宅等）に関する総合コンサルティング、資産運用及び管理に関するコンサルティング、不動産の売買・賃貸の仲介、及び管理、ウェブサイトの企画・運営、コンサルタント派遣・労働者派遣、マーケティングプロデュース、人材総合サービス（労働者派遣・人材紹介・紹介予定派遣）、飲食店の経営、フランチャイズチェーン加盟店の募集及び加盟店の経営指導,大阪府大阪市中央区久太郎町3-3-9,2001,433,100百万円,41.0,http://www.bc-holdings.co.jp/,,
2024-08-01,ひょうご税理士法人,税理士法人,1,■税務申告・会計業務■相続対策・事業承継コンサルティング■遺言書・任意後見契約書作成業務■成年後見人業務■戸籍収集・相続手続き・遺産整理業務■法人設立業務■融資コンサルティング■経営(改善)計画書作成支援■経営会議指導及び参加■事業再生コンサルティング■不動産コンサルティング,【塚口本店】兵庫県尼崎市南塚口町2丁目6-27,1989,,,,https://www.hyogo-houjin.or.jp/,,代表者 妹尾 芳郎
2024-06-01,株式会社PhoenixConsulting,組織人事コンサルティング,1,■事業内容：人材育成研修開発・提供、組織人事に関するコンサルティング、コーチング、アウトソーシング、パフォーマンス評価、言語教育,東京都新宿区西新宿7-5-25西新宿木村屋ビル2F,2005,160,46百万円,,https://www.phoenix-consulting.com/,,
2024-07-01,株式会社Arinos,総合コンサルティング,4,【SMB（スタートアップ～中小）企業向け経営コンサルティング事業】■経営ディスカッション■月次顧問サービス■個別PJ型支援■M＆Aサービス■事業創出プログラム■プロフェッショナル人材の支援,東京都中央区銀座8-17-5THEHUB銀座OCT6F,2010,62,10百万円,30.0,http://arinos.co.jp/,,
2024-07-01,株式会社ＨＲアソシエ,組織人事コンサルティング,1,■採用アウトソーシング■採用代行■採用コンサルティング■人材育成・教育研修,東京都港区赤坂8-5-40 ペガサス青山507,2010,65,1000万円,31.0,https://www.hr-a.jp/,,代表取締役 鈴木 隆史
2024-06-01,イノベーションマネジメント株式会社,その他専門コンサルティング,4,■事業内容： ・戦略立案、組織・業務プロセス改革等のコンサルティング「プロジェクトマネジメント」や、「イノベーションマネジメント」を通じて、様々な企業や組織の業務変革を手掛けています。外資系コンサルティングファーム出身のコンサルタントを中心に、少数精鋭でのコンサルティングを行っております。,東京都千代田区永田町2-4-11,2010,27,30百万円,,https://www.innovationmanagement.co.jp/,,
2024-05-01,社会保険労務士法人中野会計事務所,社会保険労務士事務所,1,■事業内容： ・人事/労務系コンサルティング・就業規則整備・労働保険、社会保険の手続き・給与計算,北海道岩内郡共和町老古美83-88,2006,5,8百万円,,http://www.nakano-ao.gr.jp/,,
2024-05-01,株式会社バリュークリエイト,総合コンサルティング,1,■事業内容： （1）アドバイス（2）コーポレートツール制作（3）教育（4）海外（5）投資,東京都中央区銀座1-18-2辰ビル7F,2001,37,10百万円,32.0,http://www.valuecreate.net/,,
2024-08-01,株式会社パラダイムシフト,経営・戦略コンサルティング,1,■事業概要「IT 領域で新しい価値観を創造する」 当社は 2011 年にベンチャーキャピタル出身者が設立し、2023 年で創業 13 年を迎えます。「IT×金融」という組み合わせで、常に新しい価値観を創造しています。,東京都港区赤坂2-3-5赤坂スターゲートプラザ13F,2011,40,10百万円,30.0,http://paradigm-shift.co.jp/,,
2024-08-01,ＥＹストラテジー・アンド・コンサルティング株式会社,経営・戦略コンサルティング,99+,■事業内容：当社はEYの日本におけるメンバーファームです。さまざまな分野の専門性を有するプロフェッショナルがグローバルに連携し、企業が抱える経営課題に対し、最先端かつグローバルな視点と実行力で最適なアドバイザリーサービスを総合的に提供しています。,東京都千代田区有楽町1-1-2東京ミッドタウン日比谷 日比谷三井タワー,2020,4122,450百万円,,https://www.ey.com/ja_jp/consulting,,
2024-08-01,弁護士法人岡山パブリック法律事務所,法律事務所,1,■民事事件（破産・個人再生・任意整理、過払金請求、交通事故、不動産売買・請負、不動産賃貸借、労働問題、消費者被害、金銭トラブル、契約書作成）■家事事件（離婚問題、相続・遺言、成年後見及び未成年後見・保佐・補助）■刑事事件（刑事・少年事件）■その他（女性の問題、高齢者の問題、子どもの問題、中小企業・NPOの問題、震災被災者支援、生活保護、税金の問題、障害者支援）,岡山県岡山市北区春日町5-6 岡山市勤労者福社センター2階,2004,75,,,https://www.okayama-public-lo.jp/,,代表社員 上尾 洋平
2024-07-01,株式会社グラックス・アンド・アソシエイツ,財務・会計アドバイザリー（FAS）,4,当社はデューディリジェンスを軸とした、“金融と不動産の融合”を標榜するコンサルティング会社としてスタートし、金融・財務に関するコンサルティングサービス（M&Aや投資に関わるアドバイザリー等）をワンストップで提供しています。※主要事業概要：企業価値評価業務、債権評価業務／財務デュー・ディリジェンス業務、事業デュー・ディリジェンス業務／再生計画策定支援業務／バックオフィス、ミドルオフィス業務サポート／不動産鑑定評価業務、不動産デュー・ディリジェンス業務／ファンドサポート業務、不動産仲介業務,東京都新宿区下宮比町1-4飯田橋御幸ビル7F,2000,35,88百万円,40.0,http://www.gracchus.co.jp,,
2024-07-01,弁理士法人快友国際特許事務所,特許事務所・弁理士事務所,1,■事業内容：同事務所は知的財産権の信頼できるパートナーとして、下記の業務を取り扱っています。（1）特許・実用新案…技術の本質的理解に心がけ、発明者の認識を越えた付加価値を生み出すことを強く意識して業務に当っています。また、依頼人のビジネス状況や競業者の技術動向を理解し、依頼人のビジネス展開に好適な権利内容となるように努力しています。さらに、法律、判例、審査基準等に関する所内勉強会を行うことで、これらに基づいた明細書作成を心がけています。,愛知県名古屋市西区牛島町6-1名古屋ルーセントタワー9F,1999,47,,,http://www.kai-u.jp/index.html,,
2024-08-01,税理士法人九段会計事務所,税理士法人,1,■税理士業務・会社設立・税務顧問・相続税・経営支援業務・融資コンサルティング・税務調査・その他の業務,東京都千代田区九段南4-3-1 滝ビル3F,2003,29,,34.0,https://www.kudan-tax.jp/,,代表 高木 功治
2024-08-01,ストラーダ税理士法人,税理士法人,7,■サービス内容：・税務相談・税務署への各種届出・タックスプランニング・税務申告書類提出・財産基本通達に基づく財産評価・株価評価,東京都中央区日本橋蛎殻町2-11-2オートエックス工藤ビル4F,,25,,,https://strada-group.jp/tax/,,
2024-07-01,弁理士法人楓国際特許事務所,特許事務所・弁理士事務所,1,■事業内容： (1)特許・実用新案・商標・意匠出願(国内・海外)(2)審判、訴訟(審決取消訴訟、特許訴訟)等の代理(3)鑑定（特許性の有無、侵害有無）(4)特許調査（専用ツールの使用）■事務所の特色＜技術分野＞(1)電気部門：エレクトロニクス・電子回路・デバイス、情報・ソフトウェア関連を中心として扱っています。これらの技術分野に明るく、これまで40年近くの実績があります。顧客の９０％はエレクトロニクスメーカです。(2)機械部門：最近は、機械グループへの信頼も高まり、機械分野の出願比率も高くなってきています。機械、複写機、メカトロニクスを中心として扱っています。,大阪府大阪市中央区農人橋1-4-34信金中央金庫ビル6F,1979,22,,45.0,https://www.kaede-pat.com/,,
2024-08-01,株式会社スリーエーコンサルティング,その他専門コンサルティング,3,"■事業内容◎ISO9001／ISO14001／ISO27001／プライバシーマークといった第三者認証の取得・運用・更新コンサルティング会社です。「御社のISO/Pマーク/ISMSにかかる社内工数を限りなくゼロに近づけ、担当者の方が本業に集中できる」をコンセプトに、サービスを行っております。◎お客様がすべき意思決定とプロにまかせたほうがいい作業を明確にし、プロにまかせたほうがいい作業をすべて請け負うことで担当者の方が本業に集中できる環境づくりをサポートしています。これまでのサポートさせていただいたお客様は8,000社以上。",大阪府大阪市北区中之島2-2-7中之島セントラルタワー 21F,1999,230,10百万円,30.4,https://www.3a-c.co.jp/,,
2024-08-01,株式会社アディーレ・リーガルサポート,法律事務所,1,■事業概要・管理業務請負業同社が主にサポートする「弁護士法人AdIre法律事務所」は創業以来「身近な法律事務所」を実現するためにリーガルサービスを提供しています。一人でも多くの方の相談に応えられるように、国内65拠点以上（※）という、法律事務所の中でもトップクラスの規模で運営しており、多くのお客さまからご相談していただきました。※ 2024年7月時点,東京都立川市曙町2-8-3,2011,44,5百万円,,なし,,
2024-08-01,税理士法人マスエージェント,税理士法人,5,■企業概要：製造業や小売業、サービス業などの会計を担当する会計部、病医院・歯科医院を担当する医療部・歯科医療部、建設業を担当する建設部、相続・贈与税など資産税を担当する資産税部と、各担当部門に精通するスタッフがあなたの経理・経営をサポートいたします。■事業内容： （1）会計部（2）医療部・歯科医療部（3）建設部（4）資産税部,徳島県徳島市春日2-3-33,1985,119,,41.0,https://masagent.co.jp/,,
2024-06-01,株式会社ブレインマークス,経営・戦略コンサルティング,1,■■事業内容■■・中小企業に特化した経営コンサルティングサービス・中小企業向け経営塾の企画、運営・中小企業向け人事評価制度の構築、運営・社労士向け人事評価制度コンサルタント養成講座企画・運営,東京都中央区日本橋蛎殻町1-39-54F,2001,14,10百万円,33.7,https://www.recruit.brain-marks.com/,,
2024-08-01,セトローク株式会社,経営・戦略コンサルティング,2,■事業内容：・社会保険労務士業務・行政書士業務（医療介護・福祉事業／建設業・不動産業／その他サービス・個人様向けサービス）,大阪府堺市南区原山台1-6-1102,2006,10,21百万円,,https://www.setoguchi-jimusho.com/setoroke,,
2024-06-01,株式会社イースリー,総合コンサルティング,1,■総合コンサルティング・補助金サポート事業・エネルギー関連事業・フランチャイズ事業,東京都新宿区市谷船河原町11 飯田橋レインボービル1階,2011,30,"10,000,000円",35.0,https://e-three.jp/,,代表取締役 濱島 亮
2024-08-01,朝日税理士法人,税理士法人,2,■事業内容： 会計業務・月次決算のご指導（巡回監査）・会計処理のご指導・会計システム導入のご支援・決算事前対策のご指導・節税に関するご支援税務・会計・記帳指導：原則、毎月1回訪問し、記帳指導をさせて頂きます。会計ソフトの導入を検討しておられる場合には、選定から操作指導に至るまで丁寧にアドバイスさせて頂きます。・税務調査立会い：当方のスタッフもご一緒させていただき、本来支払うべ き税金以上に請求されることがないよう、また、問題を指摘された場合の調整代行をいたします。・決算業務：決算指導及び、税務署、都道府県、市町村提出用の各種申告書を作成いたします。,大阪府大阪市中央区備後町1-4-5堺筋東野村ビル5F,2011,16,10百万円,,https://asahi-ac.tkcnf.com/,,
2024-07-01,司法書士法人ＮＣＰ,司法書士事務所・行政書士事務所,1,・相続手続サポート・遺言の作成サポート・セミナー、社員研修,東京都千代田区麹町４丁目２番地７麹町ミッドスクエア3階,2010,250,,35.0,http://www.ncp-law.com/shihoushoshi/,,代表社員 井上 真之
2024-06-01,株式会社スマートグリッド,その他専門コンサルティング,1,■省エネ及びコスト削減コンサルティング■電子ブレーカーの販売■省エネ機器の販売■太陽光発電の推進■制御盤の製造,大阪府吹田市広芝町3-29 エッグビル第3江坂201,2011,,"1,000万円",,http://www.smartgrid.co.jp/,,代表取締役社長 加藤 むさし
2024-07-01,株式会社リバーサル,経営・戦略コンサルティング,2,■事業内容： 調剤薬局の運営・コンビニエンスストア運営事業・介護事業・人材紹介事業 他■特徴（TOPICS）： 「笑顔創造カンパニー」の企業理念の下、関わる全ての人が笑顔になれる企業を目指しております。現在では、調剤薬局の運営に加え、コンビニエンスストア併設の調剤薬局の展開や介護施設事業も行っております。地域包括ケアの網羅を模索し、新たな事業にも積極的に挑戦しています。※店舗情報：東京24店舗・神奈川16店舗・埼玉13店舗・千葉8店舗・茨城1店舗・静岡3店舗・愛知4店舗・岐阜1店舗大阪19店舗・兵庫12店舗・京都6店舗・和歌山1店舗・広島2店舗・北海道1店舗 計111店舗,東京都中央区八重洲1-5-15,2011,300,3百万円,,https://www.ak-holdings.co.jp/,,
2024-08-01,エヌエスパートナーズ株式会社,財務・会計アドバイザリー（FAS）,19,■事業内容 ：同社は、医療・介護にかかわる事業者への投資に加え、投資先の経営層と一緒に戦略を立案し、ハンズオンで現場レベルの施策実行支援まで手掛ける複合型のコンサルティング会社を目指しています。 所謂 「医療コンサルティング」 として、 診療報酬や介護報酬の算定漏れをチェックする等の運営業務の一部機能を担うような会社とは一線を画し、投資機能を持ちつつ、 戦略レベルのコンサルティングから現場の改善（収益改善・コスト削減等）までを一気通貫で担い、総合的な経営サポートを行う点に特徴があります。,東京都港区芝大門2-5-5住友芝大門ビル6F,2010,41,10百万円,35.5,http://nspkk.com/,,
2024-07-01,ヒルトップ税理士法人,税理士法人,2,■事業内容： 税理士業務全般■業務内容：・税務会計・中堅・大企業向けシステムコンサルティング・経営支援・相続・事業承継・資産税・セミナー研修等■従業員内訳：社員税理士 5名、所属税理士 5名、科目合格者 3名、スタッフ 3名,東京都品川区東五反田5-26-5ニッセイ五反田駅前ビル6F,2006,16,8百万円,47.4,https://www.e-fukurou.jp/,,
2024-07-01,ｔｒｕｅｓｔａｒ　ｈｄ株式会社,マーケティング・リサーチ,2,■グループ概要：truestarグループはデータ活用を軸として、データやマーケティング領域のコンサルティング、データサイエンスを活用した課題解決など、様々なビジネスを展開しています。2022年には個室トイレにおけるデジタルサイネージ事業を立ち上げるなど、新規事業にも積極的な投資を行っています。■事業内容：・グループ経営管理・インキュベーション事業・人材紹介事業,東京都渋谷区道玄坂1-16-3渋谷センタープレイス 8F,2008,100,20百万円,,https://truestar.co.jp/hd/,,
2024-07-01,株式会社みらい創研,総合コンサルティング,4,■事業内容仙台市を拠点として、税理士や社会保険労務士、行政書士、不動産などの様々な事業を展開しております。お客様が抱えるあらゆる問題を解決に導くことができるように多数の事業を展開しており、社内連携も活発に行っております。そのため、お客様からの要望を社内で協力しながら解決をするワンストップサービスを実現できております。,宮城県仙台市青葉区一番町2-8-10あいおいニッセイ同和損保 仙台一番町ビル3F,1964,87,15百万円,,https://www.miraisoken-recruit.com/company/about/,,
2024-08-01,株式会社IDEA,経営・戦略コンサルティング,10,■事業内容：クリニックの開業支援、医療機関運営支援、広告・マーケティング支援、企画・制作・運用支援、広報支援、医療機器の販売・コンサルティング■同社のサービス：（1）医療機関運営支援サービス…オペレーションサポート、情報システムサポート、バックオフィスサポート（2）広告マーケティング支援サービス…広告サポート、マーケティング（同行）、マーケティング（広告）（3）企画・制作・運用支援サービス…HP企画、制作、運用、広告制作物、バックオフィスサポート（4）広報支援サービス…プレスリリース、取材対応、院内、院外の情報収集と共有,大阪府大阪市北区中津3-7-3ビルコ3F,2006,250,10百万円,,https://www.ideajapan.com/,,
2024-06-01,税理士法人　創経,会計事務所,1,■事業内容：税理士法人創経は他事業所との提携ネットワークにより、500社以上の多種多様な顧客企業に高品質な製品及びサービスをご提供します。(提携先：法律事務所、監査法人、土地家屋調査士事務所、司法書士事務所、不動産鑑定事務所、社会保険労務士事務所、特許事務所),愛知県名古屋市西区牛島町6-1名古屋ルーセントタワー36F,2003,40,,33.0,http://www.sohkei.com/,,
2024-07-01,和泉監査法人,監査法人,3,■事業内容：・財務諸表監査・上場支援業務,東京都新宿区揚場町2-18ブリエ飯田橋,1983,20,,,"Failed to retrieve page, status code: 503",,
