更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社スキル,人材派遣,求人なし,,富山県富山市内幸町7-9内幸町ラ・フォンテ,1986,,,99 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 谷村 昌義,
2024-08-01,株式会社ハートフルスタッフ,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 事業概要：医療・介護に特化した、人材派遣および人材紹介本社：山梨県甲府市朝気1-5-24 早野朝気ビル2F設立日：2000年9月1日資本金：6000万円企業HP：https://www.hf-staff.jp支店：甲府支店・八王子支店・新宿支店・横浜青葉支店 2023年3月doda掲載求人より引用,山梨県甲府市朝気1-5-24早野朝気ビル 2Ｆ,1951,,,60 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 今井成,
2024-08-01,株式会社アイトス,アウトソーシング,求人なし,,神奈川県横浜市中区太田町6-86ＯｐａＲｉｖａｇｅ 301,1987,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐藤 政幸,
2024-08-01,千葉昭和サービス株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人材派遣事業（派12-300466）■業務請負事業■警備事業 2023年2月doda掲載求人より引用,千葉県市原市根田331-1,1983,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長谷川 淳,
2024-08-01,株式会社人材情報センター,人材紹介・職業紹介,求人なし,,石川県金沢市西念1-1-3コンフィデンス金沢 4Ｆ,1985,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 夏至 正典,
2024-08-01,株式会社さくら人材サービス,人材紹介・職業紹介,求人なし,,神奈川県横浜市中区野毛町1-52-317キャッスル野毛中央 317,1988,,,54 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小池 喜美子,
2024-08-01,株式会社神奈川総合企画,アウトソーシング,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■飲食事業／PRONTO・串カツ田中・やきとり家すみれ・牛角■介護事業部／レッツ倶楽部■電話受付代行事業 2022年5月doda掲載求人より引用,神奈川県横浜市中区尾上町3-28横浜国際ビル 9Ｆ,1985,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 武智 京子,
2024-08-01,株式会社トーコン,求人サイト・求人メディア,求人なし,,東京都中央区日本橋蛎殻町1-33-11味岡蛎殻町ビル 4Ｆ,1966,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 堀川 教行,
2024-08-01,明治物産株式会社,アウトソーシング,求人なし,,千葉県市原市能満57,1953,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 敏夫,
2024-08-01,株式会社エー・オー・シー,人材派遣,無,,石川県金沢市駅西本町1-15-26,1991,,,48 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 本多 温史,
2024-08-01,株式会社ワイズ,人材派遣,求人なし,,石川県金沢市駅西新町3-1-10ニュースビル 2Ｆ,1990,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 北島 将都,
2024-08-01,株式会社開運,人材派遣,求人なし,,千葉県市原市五井中央東1-8-12Ｋ．Ｋ．ＢＵＩＬＤＩＮＧ5Ｆ,1985,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 黒須 透江,
2024-08-01,株式会社第一・エス・ピー,人材派遣,求人なし,,東京都中央区新富1-15-6,1968,,,13 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鴨川 貴美子,
2024-08-01,株式会社オレンジライン,人材紹介・職業紹介,求人なし,,富山県富山市黒瀬179-3,1981,,,25 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 花井 千赴,
2024-08-01,株式会社武田広告社,求人サイト・求人メディア,求人なし,,山梨県甲府市千塚2-5-17武田ビル,1980,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平賀 新也,
2024-08-01,株式会社ティー・エム・イー,技術系アウトソーシング（特定技術者派遣）,求人なし,,神奈川県横浜市中区北仲通3-32-1,1990,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森田 律子,
2024-08-01,株式会社リンクス,人材派遣,無,,石川県金沢市鞍月4-133ＫＣビル 6Ｆ,1998,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中田 モトコ,
2024-08-01,ブリヂストンビジネスサービス株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■旅行業 観光庁長官登録 旅行業 第一種第688号/日本旅行業協会（JATA）正会員■保険（損保・生保）代理業■料理・飲食業■物品販売業■保養所の運営 2021年12月doda掲載求人より引用,東京都中央区京橋3-1-1東京スクエアガーデン 22Ｆ,1982,,,90 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 渡邉 二郎,
2024-08-01,株式会社ワールドパーカーシステム,人材派遣,求人なし,,千葉県流山市若葉台58-369,1991,,,28 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 塚松 進一,
2024-08-01,株式会社ホクハイサービス,人材紹介・職業紹介,求人なし,,石川県金沢市尾山町9-10サイダビル 1Ｆ,1990,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 斉田 均,
2024-08-01,株式会社ワークプライズ,人材紹介・職業紹介,求人なし,,石川県金沢市桜田町3-58,1994,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 河合 治生,
2024-08-01,シンテイトラスト株式会社,人材派遣,求人なし,,東京都豊島区池袋2-48-1信友山の手池袋ビル 5Ｆ,1987,,,41 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 安見 裕介,
2024-08-01,株式会社ミックコーポレーション,人材派遣,無,■労働者派遣事業／有料職業紹介事業／登録支援機関／業務請負業【株式会社ミックコーポレーション】労働者派遣事業／派14-301109有料職業紹介事業／14-ユ-300110登録支援機関／19登-000882＜グループ会社＞株式会社ミックコーポレーション東日本株式会社ミックコーポレーション西日本株式会社ミックコントラクトサービス 2024年6月doda掲載求人より引用,神奈川県横浜市中区羽衣町2-4-4エバーズ第8関内ビル 9Ｆ,1997,,,40 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐野 幸司,
2024-08-01,株式会社サイリス,アウトソーシング,求人なし,,東京都千代田区神田淡路町2-6神田淡路町二丁目ビル 7Ｆ,1993,,,92 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 長尾 宏,
2024-08-01,ＵＴ東芝株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人材派遣、有料職業紹介等■情報処理サービス■印刷、封入封緘、配送代行■その他オフィス業務の代行＜株主＞・UTグループ株式会社（東証一部）80%・株式会社東芝（東証二部）20%＜許認可＞一般労働者派遣事業 ［派14-300874］有料職業紹介事業 ［14-ユ-300568］ 2022年6月doda掲載求人より引用,神奈川県川崎市川崎区日進町1-53興和川崎東口ビル 4Ｆ,1986,,,90 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 重田 光治,
2024-08-01,ユアサビジネスサポート株式会社,人材派遣,求人なし,,東京都千代田区神田美土代町7,1978,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大谷 宏充,
2024-08-01,サンスイ機工株式会社,人材派遣,求人なし,,福井県越前市千福町68-5,1990,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加賀谷 泰弘,
2024-08-01,株式会社パフ,人材派遣,求人なし,,東京都千代田区飯田橋1-5-9精文館ビル 6Ｆ,1997,,,86 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 秋山 安由（吉川安由）,
2024-08-01,株式会社ＣＰＩ,研修サービス,求人なし,,東京都中央区銀座1-9-124Ｆ,1998,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 堀口 紫,
2024-08-01,株式会社リョーウン,人材派遣,求人なし,,山梨県韮崎市富士見3-13-28,1983,,,41 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 津金 洋一,
2024-08-01,ＴＩＳビジネスサービス株式会社,人材派遣,求人なし,,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー,1981,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福田 壮志,
2024-08-01,株式会社メイテックキャスト,人材派遣,無,■エンジニアサービス■テクニカルサービス■オフィスビジネス■紹介予定派遣■人材紹介・受託労働者派遣事業 (派13-010909)有料職業紹介事業(13-ユ-010624) 2024年5月doda掲載求人より引用,東京都千代田区神田佐久間町2-19櫻岳ビル 7Ｆ,2000,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙松 英之,
2024-08-01,株式会社リンクトゥモロー,人材派遣,無,,東京都千代田区東神田2-1-11第一坂本ビル 6Ｆ,2000,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 男庭 照國,
2024-08-01,株式会社グッドクロス,コールセンター,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ・電子決済代行（コンビニ決済・電子マネー・クレジット決済）・コンタクトセンター運営・印刷（名刺・DM・チラシ・パンフレット・封筒・ etc.）・Web全般（サイト作成・運営・システム構築）・留学斡旋 2023年2月doda掲載求人より引用,東京都品川区西五反田8-2-2,2001,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 原田 大輔,
2024-08-01,株式会社日東企画工業,技術系アウトソーシング（特定技術者派遣）,求人なし,,神奈川県横浜市保土ケ谷区上星川3-10-1,1993,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 永峯 和人,
2024-08-01,株式会社ネオネット,人材派遣,求人なし,,東京都千代田区神田錦町3-23-1メットライフ神田錦町ビル7Ｆ,1974,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大野 誠,
2024-08-01,郵船ロジネット株式会社,人材派遣,求人なし,,東京都港区港南2-16-5ＮＢＦ 品川タワー 6Ｆ Ｇ066,2001,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 矢吹 実芳,
2024-08-01,東陽設計工業株式会社,技術系アウトソーシング（特定技術者派遣）,求人なし,,神奈川県横浜市磯子区中原1-2-31県公社横浜中原第二共同ビル 2Ｆ,1967,,,40 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松藤 飛洋,
2024-08-01,株式会社庚伸,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■学童保育施設の運営■ドキュメント系、ネットワーク系、情報系OA機器及び周辺機器の販売・保守・メンテナンス業務■オフィス、店舗の室内空間の企画・デザイン・制作・内装工事■ISP・各種回線・モバイル機器等の取次業務■コンピュータソフトウェア、ホームページ等の企画・設計・開発・販売・サポート業務■オフィス向け各種サーベイとコンサルタント業務■一般労働者派遣事業■有料職業紹介事業 2022年10月doda掲載求人より引用,東京都中央区八丁堀2-26-9グランデビルディング 3Ｆ,1990,,,35 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宮澤 敏,
2024-08-01,日本コンピューター・センター株式会社,人材派遣,求人なし,,東京都中央区日本橋浜町2-31-1浜町センタービル 18Ｆ,1962,,,48 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 池田 昭司,
2024-08-01,株式会社ジョブマックスソリューションズ,人材紹介・職業紹介,求人なし,,東京都港区芝公園2-9-5向陽ビル 1Ｆ,1993,,,90 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 人見 康隆,
2024-08-01,ＥＮＥＯＳオフィスサービス株式会社,アウトソーシング,求人なし,,東京都千代田区大手町1-1-2ＥＮＥＯＳビル 17Ｆ,1948,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 山西 貞三,
2024-08-01,株式会社ケーアイ,人材派遣,求人なし,,山梨県中央市山之神流通団地2-3-3,1991,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 河口 渉,
2024-08-01,株式会社名大社,人材紹介・職業紹介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■中途採用支援事業「転職フェア」「エンジニア転職フェア」の企画・運営■新卒採用支援事業就職情報サイト「新卒ナビ」の企画・運営合同企業説明会、「ジモト就職フェア」の企画・運営採用支援ツールの企画・制作■その他有料職業紹介事業、ソリューション事業、クロスメディア事業 2022年8月doda掲載求人より引用,愛知県名古屋市中区栄2-3-1名古屋広小路ビルヂング 16Ｆ,1969,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙井 明広,
2024-08-01,株式会社中央図研,技術系アウトソーシング（特定技術者派遣）,無,,愛知県名古屋市中区古渡町15-20,1977,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 柳田 雅史,
2024-08-01,株式会社ガリレオ,人材派遣,無,,愛知県名古屋市中区錦1-6-36ＮＡＰビル 5Ｆ,1997,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 東 弘,
2024-08-01,株式会社スリーエー機械設計,技術系アウトソーシング（特定技術者派遣）,求人なし,,愛知県名古屋市中区金山1-7-10金山名藤ビル 8Ｆ,1983,,,33 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長野 孝,
2024-08-01,エルコムウォーク株式会社,人材派遣,求人なし,,東京都港区浜松町1-16-4,1971,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 一色 洋二郎,
2024-08-01,株式会社パーソネル,人材紹介・職業紹介,無,,愛知県名古屋市中区錦3-23-18ニューサカエビル 7Ｆ,1997,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 河村 正樹,
2024-08-01,株式会社ＴＥＩ,人材派遣,無,,東京都港区芝1-5-12ＴＯＰ浜松町ビル 7Ｆ,1976,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三橋 弘,
2024-08-01,株式会社ジョブコム,人材派遣,求人なし,,愛知県名古屋市中区錦3-22-26名古屋スルガビル 4Ｆ,1996,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山村 欣矢,
2024-08-01,株式会社東海信金ビジネス,アウトソーシング,求人なし,,愛知県名古屋市中区錦2-17-21ＮＴＴデータ伏見ビル 16Ｆ,1989,,,78 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 初行 隆男,
2024-08-01,株式会社ハーモネット,人材派遣,求人なし,,愛知県名古屋市中区栄1-23-16カーサビアンカ伏見 2Ｂ,2000,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 近藤 大輔,
2024-08-01,株式会社サンライズ・パートナー,人材派遣,求人なし,,愛知県名古屋市中区正木4-2-44,2000,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 安田 睦之,
2024-08-01,株式会社ソシオメディカル,人材紹介・職業紹介,求人なし,,愛知県名古屋市北区水草町1-1-1,2000,,,60 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 奥井 光明,
2024-08-01,株式会社ファースト,人材派遣,求人なし,,愛知県名古屋市中区金山2-2-11,2000,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平 晃治,
2024-08-01,株式会社新生企業,人材派遣,求人なし,,千葉県袖ケ浦市長浦580-128,1984,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 貴志,
2024-08-01,アクトインターナシヨナル株式会社,コールセンター,求人なし,,東京都港区新橋6-20-5,1982,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 茂垣 久利,
2024-08-01,ＳＭＦＬビジネスサービス株式会社,アウトソーシング,求人なし,,東京都千代田区一ツ橋2-1-1如水会ビル,1988,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙澤 隆,
2024-08-01,株式会社テクノジャパン,技術系アウトソーシング（特定技術者派遣）,1,【自動車】■先行技術開発、製品開発設計■CAE解析：構造解析、音振解析、熱解析、流体解析■実験■生産技術■品質管理【プラント】■水処理■電力■石油化学■各分野、機械設計、電気、計装設計、施工管理、品質管理【建設設備】■土木建築■ビル及び工場の空調衛生設備■各分野、土木建築設計、施工管理、空調衛生設備設計【IT】■システム開発■自動化プログラム,東京都港区浜松町1-10-17 KOYOビル6F,1970,35.0,245,1000万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 甲賀 和生,
2024-08-01,株式会社エル・スタッフ,人材派遣,求人なし,,愛知県名古屋市中区金山1-7-10金山名藤ビル 4Ｆ,1984,,,12 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 盛田 典子,
2024-08-01,株式会社アクセス,人材紹介・職業紹介,求人なし,,愛知県名古屋市中区栄3-18-1ナディアパークビジネスセンタービル 13Ｆ,1990,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小倉 幸二,
2024-08-01,株式会社シーアールイー,技術系アウトソーシング（特定技術者派遣）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 『航空宇宙設計』・『システム設計』がメインのエンジニアリングカンパニーです。30年以上の歴史を誇る航空宇宙事業では、防衛部門と民間部門の二本を事業軸に、航空機、戦闘機、ヘリコプターや宇宙ロケット、宇宙探査機などの開発・運用の技術支援。新規成長に向け約6年前にアプローチした物流産業へのチャレンジも活況です。 2022年9月doda掲載求人より引用,愛知県名古屋市中区金山1-2-2クマダ第2ビル,1989,,,88 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長谷川 忠,
2024-08-01,株式会社アートプラニング,求人サイト・求人メディア,求人なし,,愛知県名古屋市中区丸の内3-16-31フォーティーンヒルズ丸の内 202,1990,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山本 和夫,
2024-08-01,株式会社テクニカルスタッフ,技術系アウトソーシング（特定技術者派遣）,無,,愛知県名古屋市中区大須4-10-32上前津ＫＤビル 6Ｆ,1983,,,25 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 酒井 謙三,
2024-08-01,株式会社コスモピア,人材派遣,無,■ICTヘルプデスク運営、教育、マニュアル作成 ■ショールーム、サービスセンター等の企画運営 ■出版物、各種コンテンツ等の企画制作 ■行政向けアウトソーシングサービスの提供 ■労働者派遣事業 派13-040279 ■有料職業紹介事業 13-ユ-040607 ＜認証＞◎プラチナえるぼし（厚生労働省認定） ◎プライバシーマーク ◎ISMS認証（登録組織：株式会社コスモピア本部） 2023年10月doda掲載求人より引用,東京都千代田区平河町1-1-8麹町市原ビル 2Ｆ,1986,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小椋 みどり,
2024-08-01,株式会社新生ライフスタイル,人材派遣,求人なし,,愛知県名古屋市中区栄4-16-8栄メンバーズオフィスビル 905,1993,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 若泉 浩一,
2024-08-01,株式会社アクセルホールディング,アウトソーシング,求人なし,,愛知県名古屋市中区錦1-6-36Ｎ．Ａ．Ｐビル,1991,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 東 弘,
2024-08-01,株式会社大友,人材派遣,求人なし,,愛知県名古屋市中区金山1-12-14金山総合ビル 5Ｆ,1995,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大原 良友,
2024-08-01,有限会社四日市空調サービス,アウトソーシング,求人なし,,三重県四日市市河原田町247-3,1984,,,5 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 溝口 和志,
2024-08-01,株式会社ニッケンエンジニアリングサービス,人材派遣,求人なし,,三重県四日市市富士町8-66,1988,,,45 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 慎,
2024-08-01,株式会社オムニ,人材派遣,無,,愛知県名古屋市中区新栄町2-13栄第一生命ビルディング 8Ｆ,1997,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙井令,
2024-08-01,ワールドコンツェルン株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 人材派遣サービス業 2022年1月doda掲載求人より引用,三重県四日市市日永西4-17-17,1985,,,99 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山田 廣美,
2024-08-01,株式会社ゆうテック,人材派遣,求人なし,,滋賀県長浜市山Ｆ町48-1,1985,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平野 圭一,
2024-08-01,株式会社ア・ビュー,人材紹介・職業紹介,求人なし,,愛知県名古屋市東区東桜1-10-35401,1990,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 日沖 充孝,
2024-08-01,株式会社キイストン,人材紹介・職業紹介,無,■オーダーメイド型人材採用総合サービス（人材採用を軸とした全国求人メディア選択から広告提案、人材紹介、ホームページ作成・コンサルティングまで）■飲食業界に特化した販促・集客サービスならびに経費節減サービス、コンサルティング■メディアＰＲ事業、出版事業、各種コンサルティング事業【グループ企業】株式会社ミストラル飲食業界専門の人材紹介事業 2024年2月doda掲載求人より引用,東京都港区芝3-17-14三田浜ビル 8Ｆ,1992,,,90 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 細見 昇市,
2024-08-01,株式会社プロテックス,人材派遣,求人なし,,愛知県名古屋市中村区名駅4-2-28名古屋第二埼玉ビル 8Ｆ,2000,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 斎藤 定治,
2024-08-01,常陽エンジニアリング株式会社,技術系アウトソーシング（特定技術者派遣）,求人なし,,東京都港区浜松町1-20-5ヴィラローザ浜松町 207,1974,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小野 勝也,
2024-08-01,有限会社スギハラサポートサービス,人材紹介・職業紹介,求人なし,,東京都港区芝大門1-10-11,1992,,,70 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 杉原 拓,
2024-08-01,株式会社ビイサイドプランニング,人材派遣,求人なし,,滋賀県草津市志那中町102-1,1988,,,18 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小森 俊彦,
2024-08-01,株式会社なかむら企画,求人サイト・求人メディア,求人なし,,滋賀県草津市新浜町20-5,1990,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中村 尚智,
2024-08-01,ロイストレーディング株式会社,人材紹介・職業紹介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■貿易関係書類集配管理■特定信書便事業■労働者派遣事業■有料職業紹介事業■貿易関連他各種受託業務 2023年4月doda掲載求人より引用,東京都港区海岸3-18-1ピアシティ芝浦ビル 5Ｆ,1991,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 林 隆夫,
2024-08-01,株式会社アルファリレーション,人材派遣,求人なし,,東京都港区芝2-5-10芝公園ＮＤビルサニーポート芝 1104,1986,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山地 東起子,
2024-08-01,カイノア・テクノロジーズ株式会社,技術系アウトソーシング（特定技術者派遣）,求人なし,,東京都港区三田4-1-4クアトロ三田ビル 5Ｆ,1995,,,13 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 白田 耕作,
2024-08-01,株式会社満仲商店,人材派遣,求人なし,,三重県桑名市中央町1-16,1951,,,12 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 満仲 健,
2024-08-01,株式会社シーピーアール,アウトソーシング,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ●アウトソーシング事業／請負業、人材派遣業（派）23-301428、有料職業紹介業23-ユ-301270、ロジスティクス業務●プラスチックリサイクル事業／ペットボトル（PET）フレークの製造販売、廃プラスチックのリサイクル、リサイクルパレットの製造販売●廃棄物収集運搬業（愛知県・岐阜県・三重県・滋賀県）●第一種貨物利用運送事業●古物商許可●医療部外品製造業許可（津島製造所）、他 2022年10月doda掲載求人より引用,愛知県名古屋市熱田区白鳥3-6-22,1968,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鷹見 善彦,
2024-08-01,株式会社アルファコーポレーション,人材紹介・職業紹介,無,,京都府京都市下京区四条通烏丸東入長刀鉾町8京都三井ビルディング 4Ｆ,1991,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長木秀美（坂本秀美）,
